dæmi	N;INDF;DAT;SG
dæmi	V;IND;PRS;1;SG
dæmi	N;INDF;NOM;PL
dæmi	V;SBJV;PRS;1;SG
dæmi	N;INDF;ACC;SG
dæmi	N;INDF;ACC;PL
dæmi	V;SBJV;PRS;3;PL
dæmi	V;SBJV;PRS;3;SG
dæmi	N;INDF;NOM;SG
dæmist	V;IND;PRS;1;SG
dæmist	V;SBJV;PRS;2;PL
dæmist	V;IND;PRS;2;SG
dæmist	V;SBJV;PRS;1;SG
dæmist	V;IND;PRS;3;SG
dæmist	V;SBJV;PRS;3;PL
dæmist	V;SBJV;PRS;3;SG
dæmist	V;SBJV;PRS;2;SG
dæmist	V;IND;PRS;2;PL
dæmir	ERR
dæmið	N;DEF;NOM;SG
dæmið	N;DEF;ACC;SG
dæmið	V;SBJV;PRS;2;PL
dæmið	V;IMP;2;PL
dæmið	V;IND;PRS;2;PL
dæmast	V;IND;PRS;3;PL
dæmast	V;NFIN
dæmt	V.PTCP;PST;NOM;SG
dæmt	V.CVB
dæmt	V.PTCP;PST;ACC;SG
dæmt	ADJ;ACC;SG
dæmt	ADJ;NOM;SG
fá	V;IND;PRS;3;PL
fá	V;NFIN
fá	V;IMP;2;SG
fást	V;IND;PRS;3;PL
fást	V;NFIN
fái	ERR
fáist	V;SBJV;PRS;1;SG
fáist	V;IMP;2;PL
fáist	V;SBJV;PRS;3;PL
fáist	V;SBJV;PRS;2;PL
fáist	V;SBJV;PRS;3;SG
fáist	V;SBJV;PRS;2;SG
fáist	V;IND;PRS;2;PL
fáir	ERR
fáið	ERR
fáa	UNK
fát	UNK
fáum	ERR
lati	UNK
laði	UNK
þau	PRN;ACC;PL
þau	PRN;ACC;3;PL
þau	PRN;NOM;PL
þau	DET;NOM;PL
þau	PRN;NOM;3;PL
þau	DET;ACC;PL
það	PRN;ACC;3;SG
það	DET;NOM;SG
það	PRN;ACC;SG
það	PRN;NOM;3;SG
það	PRN;NOM;SG
það	DET;ACC;SG
Lát	ERR
Láttu	ERR
Látum	V;SBJV;PRS;1;PL
Látum	N;INDF;DAT;PL
Látum	V;IND;PRS;1;PL
Láti	ERR
Látið	V;IMP;2;PL
Látið	V;SBJV;PRS;2;PL
Látið	V.PTCP;PST;NOM;SG
Látið	V.CVB
Látið	V.PTCP;PST;ACC;SG
Látið	ADJ;NOM;SG
Látið	ADJ;ACC;SG
Látið	V;IND;PRS;2;PL
sveig	ERR
sveigði	V;SBJV;PST;1;SG
sveigði	V.PTCP;PST;NOM;SG
sveigði	V;IND;PST;3;SG
sveigði	V;SBJV;PST;3;SG
sveigði	V;IND;PST;1;SG
sveigur	UNK
vel	V;IND;PRS;1;SG
vel	UNK
vel	V;IMP;2;SG
velt	UNK
velti	UNK
velur	ERR
ónýt	UNK
ónýta	UNK
ónýtast	UNK
ónýti	UNK
ónýtist	UNK
ónýtir	UNK
ónýtt	UNK
hlæið	ERR
hlæja	ERR
inn	UNK
innt	UNK
innti	UNK
inni	UNK
innir	UNK
innið	UNK
inna	UNK
hef	V;IND;PRS;1;SG
hef	V;IMP;2;SG
hefja	V;NFIN
hefðu	V;SBJV;PST;3;PL
hefðu	V;IMP;2;SG
hefði	V;SBJV;PST;3;SG
hefði	V;SBJV;PST;1;SG
hefur	V;IND;PRS;2;SG
hefur	V;IND;PRS;3;SG
hefna	ERR
skein	ERR
skeið	ERR
gleypa	ERR
gleypt	ERR
byrgir	ERR
byrgðu	V.PTCP;PST;DAT;SG
byrgðu	V;IND;PST;3;PL
byrgðu	V.PTCP;PST;GEN;PL
byrgðu	V;SBJV;PST;3;PL
byrgðu	V.PTCP;PST;NOM;PL
byrgðu	V.PTCP;PST;ACC;PL
byrgðu	V.PTCP;PST;GEN;SG
byrgðu	V.PTCP;PST;DAT;PL
byrgðu	V.PTCP;PST;ACC;SG
byrgðu	V;IMP;2;SG
vígi	ERR
vígði	UNK
beðist	ERR
beðið	ERR
rifa	UNK
rifi	N;INDF;DAT;SG
rifi	V;SBJV;PST;3;SG
rifi	V;SBJV;PST;1;SG
rifin	ERR
rifið	N;DEF;NOM;SG
rifið	N;DEF;ACC;SG
rifið	V.PTCP;PST;NOM;SG
rifið	V.CVB
rifið	V.PTCP;PST;ACC;SG
rifja	V;IND;PRS;1;SG
rifja	V;IND;PRS;3;PL
rifja	N;INDF;GEN;PL
rifja	V;NFIN
rifja	V;IMP;2;SG
rifna	ERR
rifu	ERR
kyn	N;INDF;NOM;PL
kyn	N;INDF;ACC;SG
kyn	N;INDF;NOM;SG
kyn	N;INDF;ACC;PL
kynna	ERR
kyni	ERR
kyntu	UNK
sofa	ERR
sofna	V;IND;PRS;1;SG
sofna	V.PTCP;PST;DAT;SG
sofna	V;IND;PRS;3;PL
sofna	V.PTCP;PST;ACC;PL
sofna	V.PTCP;PST;GEN;SG
sofna	V.PTCP;PST;NOM;SG
sofna	V.PTCP;PST;ACC;SG
sofna	V;NFIN
sofna	V;IMP;2;SG
sofið	ERR
sofum	ERR
þekki	ERR
þekkt	V.CVB
þekkt	ADJ;NOM;PL
þekkt	V.PTCP;PST;NOM;PL
þekkt	ADJ;ACC;PL
þekkt	ADJ;NOM;SG
þekkt	V.PTCP;PST;ACC;PL
þekkt	V.PTCP;PST;NOM;SG
þekkt	V.PTCP;PST;ACC;SG
þekkt	ADJ;ACC;SG
þekkti	V;SBJV;PST;1;SG
þekkti	V.PTCP;PST;NOM;SG
þekkti	V;IND;PST;3;SG
þekkti	V;SBJV;PST;3;SG
þekkti	V;IND;PST;1;SG
þekkti	ADJ;NOM;SG
þekktu	V;IND;PST;3;PL
þekktu	V.PTCP;PST;GEN;PL
þekktu	ADJ;GEN;SG
þekktu	ADJ;NOM;PL
þekktu	ADJ;ACC;PL
þekktu	V.PTCP;PST;NOM;PL
þekktu	V.PTCP;PST;GEN;SG
þekktu	ADJ;GEN;PL
þekktu	V.PTCP;PST;DAT;PL
þekktu	V;IMP;2;SG
þekktu	V.PTCP;PST;DAT;SG
þekktu	V;SBJV;PST;3;PL
þekktu	V.PTCP;PST;ACC;PL
þekktu	ADJ;DAT;PL
þekktu	V.PTCP;PST;ACC;SG
þekktu	ADJ;ACC;SG
þekktu	ADJ;DAT;SG
þekkja	ERR
þekkið	ERR
þekkir	ERR
þekkist	V;IND;PRS;1;SG
þekkist	V;SBJV;PRS;2;PL
þekkist	V;IND;PRS;2;SG
þekkist	V;SBJV;PRS;1;SG
þekkist	V;IND;PRS;3;SG
þekkist	V;SBJV;PRS;3;PL
þekkist	V;SBJV;PRS;3;SG
þekkist	V;SBJV;PRS;2;SG
þekkist	V;NFIN
þekkist	V;IND;PRS;2;PL
spyrjast	V;IND;PRS;3;PL
spyrjast	V;NFIN
spyrji	ERR
spyrjist	V;SBJV;PRS;1;SG
spyrjist	V;IMP;2;PL
spyrjist	V;SBJV;PRS;3;PL
spyrjist	V;SBJV;PRS;2;PL
spyrjist	V;SBJV;PRS;3;SG
spyrjist	V;SBJV;PRS;2;SG
spyrjist	V;IND;PRS;2;PL
rek	V;IND;PRS;1;SG
rek	N;INDF;ACC;SG
rek	N;INDF;NOM;SG
rek	V;IMP;2;SG
reka	N;INDF;DAT;SG
reka	N;INDF;ACC;SG
reka	N;INDF;ACC;PL
reka	N;INDF;GEN;SG
reka	N;INDF;GEN;PL
reka	N;INDF;NOM;SG
rekast	UNK
rekur	N;INDF;NOM;PL
rekur	V;IND;PRS;2;SG
rekur	V;IND;PRS;3;SG
rekur	N;INDF;ACC;PL
rekja	ERR
reki	N;INDF;DAT;SG
reki	V;SBJV;PRS;1;SG
reki	V;SBJV;PRS;3;PL
reki	V;SBJV;PRS;3;SG
reki	N;INDF;NOM;SG
rekin	UNK
rekinn	ERR
rekið	N;DEF;NOM;SG
rekið	N;DEF;ACC;SG
rekið	V;SBJV;PRS;2;PL
rekið	V;IMP;2;PL
rekið	V;IND;PRS;2;PL
rekna	ERR
sýn	ERR
sýna	ERR
sýnast	V;IND;PRS;3;PL
sýnast	V;NFIN
sýnst	ERR
sýni	ERR
sýnist	V;IND;PRS;1;SG
sýnist	V;SBJV;PRS;2;PL
sýnist	V;IND;PRS;2;SG
sýnist	V;SBJV;PRS;1;SG
sýnist	V;IND;PRS;3;SG
sýnist	V;SBJV;PRS;3;PL
sýnist	V;SBJV;PRS;3;SG
sýnist	V;SBJV;PRS;2;SG
sýnist	V;NFIN
sýnist	V;IND;PRS;2;PL
sýnir	ERR
sýnið	ERR
sýnt	ERR
sýnum	ERR
Haf	N;INDF;ACC;SG
Haf	N;INDF;NOM;SG
Haf	V;IMP;2;SG
Hafi	N;INDF;DAT;SG
Hafi	V;SBJV;PRS;3;SG
Hafi	V;SBJV;PRS;1;SG
Hafi	V;SBJV;PRS;3;PL
Hafið	N;DEF;NOM;SG
Hafið	N;DEF;ACC;SG
Hafið	V;SBJV;PRS;2;PL
Hafið	V.CVB
Hafið	V.PTCP;PST;ACC;SG
Hafið	V;IMP;2;PL
Hafið	V.PTCP;PST;NOM;PL
Hafið	V;IND;PRS;2;PL
Hafði	V;IND;PST;3;SG
Hafði	V;IND;PST;1;SG
Hafa	N;INDF;GEN;PL
Hafa	V;IND;PRS;3;PL
Hafa	V;NFIN
verð	V;IND;PRS;1;SG
verð	N;INDF;NOM;PL
verð	N;INDF;ACC;SG
verð	N;INDF;ACC;PL
verð	V;IND;PRS;2;SG
verð	N;INDF;NOM;SG
verð	V;IMP;2;SG
verði	N;INDF;DAT;SG
verði	V;SBJV;PRS;1;SG
verði	V;SBJV;PST;1;SG
verði	V;SBJV;PRS;3;PL
verði	N;INDF;ACC;PL
verði	V;SBJV;PST;3;SG
verði	V;SBJV;PRS;3;SG
veru	UNK
verur	UNK
verum	UNK
verja	ERR
vert	UNK
vertu	UNK
verið	V.CVB
verið	V;IMP;2;PL
heyrir	ERR
heyrið	ERR
heyrast	V;IND;PRS;3;PL
heyrast	V;NFIN
heyrst	ERR
heyrð	ERR
heyrði	V;SBJV;PST;1;SG
heyrði	V.PTCP;PST;NOM;SG
heyrði	V;IND;PST;3;SG
heyrði	V;SBJV;PST;3;SG
heyrði	V;IND;PST;1;SG
heyrðu	V.PTCP;PST;DAT;SG
heyrðu	V;IND;PST;3;PL
heyrðu	V.PTCP;PST;GEN;PL
heyrðu	V;SBJV;PST;3;PL
heyrðu	V.PTCP;PST;NOM;PL
heyrðu	V.PTCP;PST;ACC;PL
heyrðu	V.PTCP;PST;GEN;SG
heyrðu	V.PTCP;PST;DAT;PL
heyrðu	V.PTCP;PST;ACC;SG
heyrðu	V;IMP;2;SG
heyrn	UNK
heyrt	ERR
heyrum	ERR
margfalda	ERR
margfaldist	UNK
margfaldast	ADJ;GEN;SG
margfaldast	ADJ;ACC;SG
margfaldast	ADJ;NOM;SG
ná	N;INDF;DAT;SG
ná	N;INDF;ACC;SG
ná	V;IND;PRS;3;PL
ná	V;NFIN
ná	V;IMP;2;SG
náum	ERR
náð	ERR
náði	ERR
náðu	V;IND;PST;3;PL
náðu	V.PTCP;PST;DAT;SG
náðu	V.PTCP;PST;GEN;PL
náðu	V.PTCP;PST;NOM;PL
náðu	V.PTCP;PST;ACC;PL
náðu	V.PTCP;PST;GEN;SG
náðu	V.PTCP;PST;DAT;PL
náðu	V.PTCP;PST;ACC;SG
náðu	V;IMP;2;SG
náið	UNK
náið	V;IMP;2;PL
náið	V;SBJV;PRS;2;PL
náið	V;IND;PRS;2;PL
bar	ERR
barn	ERR
barna	ERR
barði	ERR
barist	ERR
barinn	ERR
barst	V;IND;PST;2;SG
barst	V;IND;PST;3;SG
barst	V;NFIN
barst	V;IND;PST;1;SG
sæi	ERR
sæt	ERR
sætu	ADJ;DAT;SG
sætu	ADJ;DAT;PL
sætu	ADJ;GEN;PL
sætu	V;SBJV;PST;3;PL
sætu	ADJ;GEN;SG
sætu	ADJ;NOM;PL
sætu	ADJ;ACC;SG
sætu	ADJ;ACC;PL
sæði	UNK
brá	N;INDF;DAT;SG
brá	N;INDF;ACC;SG
brá	V;IND;PST;3;SG
brá	N;INDF;NOM;SG
brá	V;IND;PST;1;SG
bráð	ERR
hví	UNK
hvít	ERR
hvítu	ERR
áminna	UNK
áminnum	UNK
áminnir	UNK
áminnið	UNK
áminnt	UNK
áminnti	UNK
el	ERR
elti	V;IND;PRS;1;SG
elti	V;SBJV;PST;1;SG
elti	V;IND;PST;1;SG
elti	V;SBJV;PRS;1;SG
elti	V.PTCP;PST;NOM;SG
elti	V;IND;PST;3;SG
elti	V;SBJV;PRS;3;PL
elti	V;SBJV;PST;3;SG
elti	V;SBJV;PRS;3;SG
elur	ERR
stefnið	ERR
stefnir	UNK
stefnt	UNK
hrækja	ERR
hræktu	V.PTCP;PST;DAT;SG
hræktu	V;IND;PST;3;PL
hræktu	V.PTCP;PST;GEN;PL
hræktu	V;SBJV;PST;3;PL
hræktu	V.PTCP;PST;NOM;PL
hræktu	V.PTCP;PST;ACC;PL
hræktu	V.PTCP;PST;GEN;SG
hræktu	V.PTCP;PST;DAT;PL
hræktu	V.PTCP;PST;ACC;SG
hræktu	V;IMP;2;SG
vit	ERR
vitna	V;IND;PRS;1;SG
vitna	V;IND;PRS;3;PL
vitna	N;INDF;GEN;PL
vitna	V;NFIN
vitna	V;IMP;2;SG
vitja	ERR
vitur	UNK
vitum	ERR
viti	ERR
vitið	ERR
vita	ERR
drýgir	ERR
drýgið	ERR
drýgt	ERR
drýgðu	V.PTCP;PST;DAT;SG
drýgðu	V;IND;PST;3;PL
drýgðu	V.PTCP;PST;GEN;PL
drýgðu	V;SBJV;PST;3;PL
drýgðu	V.PTCP;PST;NOM;PL
drýgðu	V.PTCP;PST;ACC;PL
drýgðu	V.PTCP;PST;GEN;SG
drýgðu	V.PTCP;PST;DAT;PL
drýgðu	V.PTCP;PST;ACC;SG
drýgðu	V;IMP;2;SG
drýgði	V;SBJV;PST;1;SG
drýgði	V.PTCP;PST;NOM;SG
drýgði	V;IND;PST;3;SG
drýgði	V;SBJV;PST;3;SG
drýgði	V;IND;PST;1;SG
drýgja	ERR
greið	UNK
greiða	ERR
greiði	ERR
greiðið	ERR
greiðir	ERR
þakkargjörð	UNK
þakkargjörðir	UNK
þakkargjörðin	UNK
dýpið	ERR
dýpt	UNK
hét	ERR
hétu	ERR
hlífa	ERR
hlíft	UNK
hlífð	UNK
fleinn	UNK
flest	V.CVB
flest	ADJ;NOM;PL
flest	ADJ;ACC;SG
flest	ADJ;ACC;PL
flest	ADJ;NOM;SG
deyða	UNK
deyðið	UNK
deyðir	UNK
deyðast	UNK
liggja	ERR
liggur	ERR
gróf	N;INDF;DAT;SG
gróf	N;INDF;ACC;SG
gróf	N;INDF;NOM;SG
gróf	ADJ;NOM;PL
gróf	ADJ;ACC;PL
gróf	ADJ;NOM;SG
grófu	ERR
grófst	UNK
hræ	N;INDF;NOM;PL
hræ	N;INDF;ACC;SG
hræ	N;INDF;NOM;SG
hræ	N;INDF;ACC;PL
hræið	ERR
fíkjutré	UNK
fíkjutréð	UNK
deyi	ERR
deyja	ERR
Nasarea	UNK
Nasaret	UNK
Nasarei	UNK
æskja	UNK
æsku	N;INDF;DAT;SG
æsku	N;INDF;GEN;SG
æsku	N;INDF;ACC;SG
ey	UNK
eyði	ERR
eyna	ERR
minn	PRN;ACC;SG
minn	PRN;NOM;SG
minn	V;IMP;2;SG
minni	V;IND;PRS;1;SG
minni	N;INDF;DAT;SG
minni	ADJ;DAT;SG
minni	ADJ;GEN;SG
minni	ADJ;NOM;PL
minni	ADJ;ACC;PL
minni	N;INDF;ACC;SG
minni	ADJ;GEN;PL
minni	V;SBJV;PRS;3;SG
minni	N;INDF;NOM;SG
minni	ADJ;NOM;SG
minni	V;SBJV;PRS;1;SG
minni	ADJ;DAT;PL
minni	N;INDF;NOM;PL
minni	V;SBJV;PRS;3;PL
minni	N;INDF;ACC;PL
minni	PRN;DAT;SG
minni	ADJ;ACC;SG
minni	V;NFIN
minnist	V;IND;PRS;1;SG
minnist	V;SBJV;PRS;2;PL
minnist	V;IND;PRS;2;SG
minnist	V;IMP;2;PL
minnist	V;SBJV;PRS;1;SG
minnist	V;IND;PRS;3;SG
minnist	V;SBJV;PRS;3;PL
minnist	V;SBJV;PRS;3;SG
minnist	V;SBJV;PRS;2;SG
minnist	V;IND;PRS;2;PL
minnst	UNK
minnst	V.CVB
minnst	ADJ;NOM;PL
minnst	ADJ;ACC;SG
minnst	ADJ;ACC;PL
minnst	ADJ;NOM;SG
minna	V;IND;PRS;3;PL
minna	ADJ;GEN;SG
minna	ADJ;NOM;SG
minna	V;NFIN
minna	PRN;GEN;PL
minna	N;INDF;GEN;PL
minna	ADJ;ACC;SG
minna	ADJ;DAT;SG
minnast	V;IND;PRS;3;PL
minnast	V;NFIN
minnt	ERR
sækist	V;IND;PRS;1;SG
sækist	V;SBJV;PRS;2;PL
sækist	V;IND;PRS;2;SG
sækist	V;SBJV;PRS;1;SG
sækist	V;IND;PRS;3;SG
sækist	V;SBJV;PRS;3;PL
sækist	V;SBJV;PRS;3;SG
sækist	V;SBJV;PRS;2;SG
sækist	V;NFIN
sækist	V;IND;PRS;2;PL
sækja	ERR
tel	ERR
telja	ERR
telur	ERR
þögn	ERR
þögðu	UNK
sjó	ERR
sjóð	ERR
sjóði	ERR
sjóinn	ERR
sjón	ERR
erfingi	UNK
erfinginn	UNK
erfingja	UNK
leynum	ERR
leynt	ERR
leynst	ERR
ryð	V;IND;PRS;1;SG
ryð	N;INDF;ACC;SG
ryð	N;INDF;NOM;SG
ryð	V;IMP;2;SG
ryðja	ERR
ryðið	ERR
spjó	UNK
spjóti	ERR
teygir	ERR
teygði	V;SBJV;PST;1;SG
teygði	V.PTCP;PST;NOM;SG
teygði	V;IND;PST;3;SG
teygði	V;SBJV;PST;3;SG
teygði	V;IND;PST;1;SG
skorið	V;IMP;2;PL
skorið	V;SBJV;PRS;2;PL
skorið	V.PTCP;PST;NOM;SG
skorið	V.CVB
skorið	V.PTCP;PST;ACC;SG
skorið	ADJ;NOM;SG
skorið	ADJ;ACC;SG
skorið	V;IND;PRS;2;PL
skort	ERR
skorti	ERR
vana	ERR
vant	ERR
vanti	V;SBJV;PRS;3;SG
vanti	V;SBJV;PRS;3;PL
vanir	ERR
vanur	ERR
vann	ERR
níst	UNK
níu	ERR
þjáða	ERR
þjáðir	V;IND;PST;2;SG
þjáðir	V;SBJV;PST;2;SG
þjáðir	V.PTCP;PST;NOM;PL
þjáðst	ERR
hygg	ERR
hyggi	ERR
hyggið	ERR
hyggist	V;IND;PRS;1;SG
hyggist	V;SBJV;PRS;2;PL
hyggist	V;IND;PRS;2;SG
hyggist	V;SBJV;PRS;1;SG
hyggist	V;IND;PRS;3;SG
hyggist	V;SBJV;PRS;3;PL
hyggist	V;SBJV;PRS;3;SG
hyggist	V;SBJV;PRS;2;SG
hyggist	V;IND;PRS;2;PL
hyggna	ERR
hyggja	N;INDF;NOM;SG
hyggja	V;IND;PRS;3;PL
hyggja	V;NFIN
hyggst	ERR
Sagt	V.CVB
Sagt	V.PTCP;PST;ACC;SG
Sagt	V.PTCP;PST;NOM;SG
Sagt	V.PTCP;PST;NOM;PL
Sagði	ERR
rangsnúa	UNK
rangsnúinn	UNK
rangsnúna	UNK
ótta	N;INDF;DAT;SG
ótta	N;INDF;GEN;SG
ótta	N;INDF;ACC;SG
óttast	UNK
óttu	UNK
ótti	ERR
óttinn	ERR
óttist	UNK
Vilt	ERR
Viltu	UNK
Rétt	UNK
Rétt	N;INDF;ACC;SG
Rétt	ADJ;NOM;PL
Rétt	ADJ;ACC;SG
Rétt	ADJ;ACC;PL
Rétt	ADJ;NOM;SG
Réttu	N;INDF;DAT;SG
Réttu	ADJ;GEN;SG
Réttu	N;INDF;GEN;SG
Réttu	ADJ;NOM;PL
Réttu	ADJ;ACC;PL
Réttu	ADJ;DAT;PL
Réttu	N;INDF;ACC;SG
Réttu	ADJ;GEN;PL
Réttu	ADJ;ACC;SG
Réttu	ADJ;DAT;SG
kvel	UNK
kvelst	UNK
kvelja	UNK
sérhver	PRN;INDF;NOM;SG
sérhver	PRN;INDF;NOM;PL
sérhver	PRN;INDF;ACC;PL
sérhverja	PRN;INDF;ACC;SG
sérhverja	PRN;INDF;ACC;PL
sérhvert	PRN;INDF;ACC;SG
sérhvert	PRN;INDF;NOM;SG
sérhvern	PRN;INDF;ACC;SG
bent	ERR
benti	V;SBJV;PST;1;SG
benti	V.PTCP;PST;NOM;SG
benti	V;IND;PST;3;SG
benti	V;SBJV;PST;3;SG
benti	V;IND;PST;1;SG
eiga	ERR
eign	ERR
eigna	V;IND;PRS;1;SG
eigna	V;IND;PRS;3;PL
eigna	N;INDF;GEN;PL
eigna	V;NFIN
eigna	V;IMP;2;SG
eigi	UNK
eigi	V;SBJV;PRS;1;SG
eigi	V;SBJV;PRS;3;SG
eigi	V;SBJV;PRS;3;PL
eigin	ADJ;GEN;SG
eigin	ADJ;NOM;PL
eigin	ADJ;ACC;PL
eigin	ADJ;NOM;SG
eigin	ADJ;DAT;PL
eigin	ADJ;GEN;PL
eigin	ADJ;ACC;SG
eigin	ADJ;DAT;SG
eigið	ADJ;ACC;SG
eigið	ADJ;NOM;SG
eigið	V;SBJV;PRS;2;PL
eigið	V;IND;PRS;2;PL
eigir	ERR
eigist	UNK
eigur	UNK
eigum	ERR
flækja	ERR
flækt	ERR
ganga	ERR
gangast	V;IND;PRS;3;PL
gangast	V;NFIN
gangi	N;INDF;DAT;SG
gangi	V;SBJV;PRS;1;SG
gangi	V;SBJV;PRS;3;SG
gangi	V;SBJV;PRS;3;PL
gangir	ERR
gangið	ERR
samþykk	ERR
samþykkið	ERR
samþykkur	UNK
samþykkt	ERR
samþykktu	V.PTCP;PST;DAT;SG
samþykktu	V;IND;PST;3;PL
samþykktu	V.PTCP;PST;GEN;PL
samþykktu	V;SBJV;PST;3;PL
samþykktu	V.PTCP;PST;NOM;PL
samþykktu	V.PTCP;PST;ACC;PL
samþykktu	V.PTCP;PST;GEN;SG
samþykktu	V.PTCP;PST;DAT;PL
samþykktu	V.PTCP;PST;ACC;SG
samþykktu	V;IMP;2;SG
tilbúin	ERR
tilbúið	ERR
tilbúna	ERR
spá	N;INDF;DAT;SG
spá	N;INDF;ACC;SG
spá	V;IND;PRS;3;PL
spá	N;INDF;NOM;SG
spá	V;NFIN
spá	V;IMP;2;SG
spáð	V.CVB
spáðu	V;SBJV;PST;3;PL
spáðu	V;IND;PST;3;PL
spáðu	V;IMP;2;SG
spáði	V;SBJV;PST;3;SG
spáði	V;SBJV;PST;1;SG
spáði	V;IND;PST;3;SG
spáði	V;IND;PST;1;SG
dregið	ERR
dregst	V;IND;PRS;1;SG
dregst	V;IND;PRS;2;SG
dregst	V;IND;PRS;3;SG
dregur	ERR
setið	ERR
sett	V.CVB
sett	ADJ;NOM;PL
sett	ADJ;ACC;PL
sett	ADJ;NOM;SG
sett	V.PTCP;PST;NOM;PL
sett	N;INDF;NOM;PL
sett	N;INDF;ACC;SG
sett	V.PTCP;PST;ACC;PL
sett	V.PTCP;PST;NOM;SG
sett	N;INDF;ACC;PL
