leiher	leihe	POS=0;SRC_LABEL=7;TGT_LABEL=10
leiher	leihst	POS=0;SRC_LABEL=7;TGT_LABEL=3
leiher	leihet	POS=0;SRC_LABEL=7;TGT_LABEL=14
leiher	leihen	POS=0;SRC_LABEL=7;TGT_LABEL=0
leiher	leiher	POS=0;SRC_LABEL=7;TGT_LABEL=7
flüchtig	flüchtig	POS=0;SRC_LABEL=13;TGT_LABEL=13
flüchtig	flüchtige	POS=0;SRC_LABEL=13;TGT_LABEL=10
flüchtig	flüchtigen	POS=0;SRC_LABEL=13;TGT_LABEL=0
flüchtige	flüchtig	POS=0;SRC_LABEL=10;TGT_LABEL=13
flüchtige	flüchtige	POS=0;SRC_LABEL=10;TGT_LABEL=10
flüchtige	flüchtigen	POS=0;SRC_LABEL=10;TGT_LABEL=0
flüchtigen	flüchtig	POS=0;SRC_LABEL=0;TGT_LABEL=13
flüchtigen	flüchtige	POS=0;SRC_LABEL=0;TGT_LABEL=10
flüchtigen	flüchtigen	POS=0;SRC_LABEL=0;TGT_LABEL=0
unverständig	unverständig	POS=0;SRC_LABEL=13;TGT_LABEL=13
unverständig	unverständige	POS=0;SRC_LABEL=13;TGT_LABEL=10
unverständig	unverständigen	POS=0;SRC_LABEL=13;TGT_LABEL=0
unverständig	unverständiges	POS=0;SRC_LABEL=13;TGT_LABEL=11
unverständig	unverständiger	POS=0;SRC_LABEL=13;TGT_LABEL=7
unverständige	unverständig	POS=0;SRC_LABEL=10;TGT_LABEL=13
unverständige	unverständige	POS=0;SRC_LABEL=10;TGT_LABEL=10
unverständige	unverständigen	POS=0;SRC_LABEL=10;TGT_LABEL=0
unverständige	unverständiges	POS=0;SRC_LABEL=10;TGT_LABEL=11
unverständige	unverständiger	POS=0;SRC_LABEL=10;TGT_LABEL=7
unverständigen	unverständig	POS=0;SRC_LABEL=0;TGT_LABEL=13
unverständigen	unverständige	POS=0;SRC_LABEL=0;TGT_LABEL=10
unverständigen	unverständigen	POS=0;SRC_LABEL=0;TGT_LABEL=0
unverständigen	unverständiges	POS=0;SRC_LABEL=0;TGT_LABEL=11
unverständigen	unverständiger	POS=0;SRC_LABEL=0;TGT_LABEL=7
unverständiges	unverständig	POS=0;SRC_LABEL=11;TGT_LABEL=13
unverständiges	unverständige	POS=0;SRC_LABEL=11;TGT_LABEL=10
unverständiges	unverständigen	POS=0;SRC_LABEL=11;TGT_LABEL=0
unverständiges	unverständiges	POS=0;SRC_LABEL=11;TGT_LABEL=11
unverständiges	unverständiger	POS=0;SRC_LABEL=11;TGT_LABEL=7
unverständiger	unverständig	POS=0;SRC_LABEL=7;TGT_LABEL=13
unverständiger	unverständige	POS=0;SRC_LABEL=7;TGT_LABEL=10
unverständiger	unverständigen	POS=0;SRC_LABEL=7;TGT_LABEL=0
unverständiger	unverständiges	POS=0;SRC_LABEL=7;TGT_LABEL=11
unverständiger	unverständiger	POS=0;SRC_LABEL=7;TGT_LABEL=7
ergab	ergab	POS=0;SRC_LABEL=13;TGT_LABEL=13
ergab	ergaben	POS=0;SRC_LABEL=13;TGT_LABEL=0
ergaben	ergab	POS=0;SRC_LABEL=0;TGT_LABEL=13
ergaben	ergaben	POS=0;SRC_LABEL=0;TGT_LABEL=0
libyen	libyen	POS=0;SRC_LABEL=0;TGT_LABEL=0
libyen	libyer	POS=0;SRC_LABEL=0;TGT_LABEL=7
libyer	libyen	POS=0;SRC_LABEL=7;TGT_LABEL=0
libyer	libyer	POS=0;SRC_LABEL=7;TGT_LABEL=7
auferwecke	auferwecke	POS=0;SRC_LABEL=10;TGT_LABEL=10
auferwecke	auferwecken	POS=0;SRC_LABEL=10;TGT_LABEL=0
auferwecke	auferweckt	POS=0;SRC_LABEL=10;TGT_LABEL=12
auferwecke	auferweckte	POS=0;SRC_LABEL=10;TGT_LABEL=4
auferwecken	auferwecke	POS=0;SRC_LABEL=0;TGT_LABEL=10
auferwecken	auferwecken	POS=0;SRC_LABEL=0;TGT_LABEL=0
auferwecken	auferweckt	POS=0;SRC_LABEL=0;TGT_LABEL=12
auferwecken	auferweckte	POS=0;SRC_LABEL=0;TGT_LABEL=4
auferweckt	auferwecke	POS=0;SRC_LABEL=12;TGT_LABEL=10
auferweckt	auferwecken	POS=0;SRC_LABEL=12;TGT_LABEL=0
auferweckt	auferweckt	POS=0;SRC_LABEL=12;TGT_LABEL=12
auferweckt	auferweckte	POS=0;SRC_LABEL=12;TGT_LABEL=4
auferweckte	auferwecke	POS=0;SRC_LABEL=4;TGT_LABEL=10
auferweckte	auferwecken	POS=0;SRC_LABEL=4;TGT_LABEL=0
auferweckte	auferweckt	POS=0;SRC_LABEL=4;TGT_LABEL=12
auferweckte	auferweckte	POS=0;SRC_LABEL=4;TGT_LABEL=4
älter	älter	POS=0;SRC_LABEL=13;TGT_LABEL=13
älter	ältere	POS=0;SRC_LABEL=13;TGT_LABEL=10
älter	älterer	POS=0;SRC_LABEL=13;TGT_LABEL=7
älter	älteren	POS=0;SRC_LABEL=13;TGT_LABEL=0
älter	ältern	POS=0;SRC_LABEL=13;TGT_LABEL=0
ältere	älter	POS=0;SRC_LABEL=10;TGT_LABEL=13
ältere	ältere	POS=0;SRC_LABEL=10;TGT_LABEL=10
ältere	älterer	POS=0;SRC_LABEL=10;TGT_LABEL=7
ältere	älteren	POS=0;SRC_LABEL=10;TGT_LABEL=0
ältere	ältern	POS=0;SRC_LABEL=10;TGT_LABEL=0
älterer	älter	POS=0;SRC_LABEL=7;TGT_LABEL=13
älterer	ältere	POS=0;SRC_LABEL=7;TGT_LABEL=10
älterer	älterer	POS=0;SRC_LABEL=7;TGT_LABEL=7
älterer	älteren	POS=0;SRC_LABEL=7;TGT_LABEL=0
älterer	ältern	POS=0;SRC_LABEL=7;TGT_LABEL=0
älteren	älter	POS=0;SRC_LABEL=0;TGT_LABEL=13
älteren	ältere	POS=0;SRC_LABEL=0;TGT_LABEL=10
älteren	älterer	POS=0;SRC_LABEL=0;TGT_LABEL=7
älteren	älteren	POS=0;SRC_LABEL=0;TGT_LABEL=0
älteren	ältern	POS=0;SRC_LABEL=0;TGT_LABEL=0
ältern	älter	POS=0;SRC_LABEL=0;TGT_LABEL=13
ältern	ältere	POS=0;SRC_LABEL=0;TGT_LABEL=10
ältern	älterer	POS=0;SRC_LABEL=0;TGT_LABEL=7
ältern	älteren	POS=0;SRC_LABEL=0;TGT_LABEL=0
ältern	ältern	POS=0;SRC_LABEL=0;TGT_LABEL=0
reue	reue	POS=0;SRC_LABEL=10;TGT_LABEL=10
reue	reuen	POS=0;SRC_LABEL=10;TGT_LABEL=0
reue	reut	POS=0;SRC_LABEL=10;TGT_LABEL=12
reue	reute	POS=0;SRC_LABEL=10;TGT_LABEL=4
reuen	reue	POS=0;SRC_LABEL=0;TGT_LABEL=10
reuen	reuen	POS=0;SRC_LABEL=0;TGT_LABEL=0
reuen	reut	POS=0;SRC_LABEL=0;TGT_LABEL=12
reuen	reute	POS=0;SRC_LABEL=0;TGT_LABEL=4
reut	reue	POS=0;SRC_LABEL=12;TGT_LABEL=10
reut	reuen	POS=0;SRC_LABEL=12;TGT_LABEL=0
reut	reut	POS=0;SRC_LABEL=12;TGT_LABEL=12
reut	reute	POS=0;SRC_LABEL=12;TGT_LABEL=4
reute	reue	POS=0;SRC_LABEL=4;TGT_LABEL=10
reute	reuen	POS=0;SRC_LABEL=4;TGT_LABEL=0
reute	reut	POS=0;SRC_LABEL=4;TGT_LABEL=12
reute	reute	POS=0;SRC_LABEL=4;TGT_LABEL=4
ausfuhr	ausfuhr	POS=0;SRC_LABEL=13;TGT_LABEL=13
ausfuhr	ausfuhren	POS=0;SRC_LABEL=13;TGT_LABEL=0
ausfuhren	ausfuhr	POS=0;SRC_LABEL=0;TGT_LABEL=13
ausfuhren	ausfuhren	POS=0;SRC_LABEL=0;TGT_LABEL=0
säcke	säcke	POS=0;SRC_LABEL=10;TGT_LABEL=10
säcke	säcken	POS=0;SRC_LABEL=10;TGT_LABEL=0
säcken	säcke	POS=0;SRC_LABEL=0;TGT_LABEL=10
säcken	säcken	POS=0;SRC_LABEL=0;TGT_LABEL=0
begürte	begürte	POS=0;SRC_LABEL=10;TGT_LABEL=10
begürte	begürtet	POS=0;SRC_LABEL=10;TGT_LABEL=14
begürtet	begürte	POS=0;SRC_LABEL=14;TGT_LABEL=10
begürtet	begürtet	POS=0;SRC_LABEL=14;TGT_LABEL=14
verlangen	verlangen	POS=0;SRC_LABEL=0;TGT_LABEL=0
verlangen	verlangt	POS=0;SRC_LABEL=0;TGT_LABEL=12
verlangt	verlangen	POS=0;SRC_LABEL=12;TGT_LABEL=0
verlangt	verlangt	POS=0;SRC_LABEL=12;TGT_LABEL=12
betaste	betaste	POS=0;SRC_LABEL=10;TGT_LABEL=10
betaste	betastet	POS=0;SRC_LABEL=10;TGT_LABEL=14
betaste	betasten	POS=0;SRC_LABEL=10;TGT_LABEL=0
betastet	betaste	POS=0;SRC_LABEL=14;TGT_LABEL=10
betastet	betastet	POS=0;SRC_LABEL=14;TGT_LABEL=14
betastet	betasten	POS=0;SRC_LABEL=14;TGT_LABEL=0
betasten	betaste	POS=0;SRC_LABEL=0;TGT_LABEL=10
betasten	betastet	POS=0;SRC_LABEL=0;TGT_LABEL=14
betasten	betasten	POS=0;SRC_LABEL=0;TGT_LABEL=0
manne	manne	POS=0;SRC_LABEL=10;TGT_LABEL=10
manne	mannes	POS=0;SRC_LABEL=10;TGT_LABEL=11
mannes	manne	POS=0;SRC_LABEL=11;TGT_LABEL=10
mannes	mannes	POS=0;SRC_LABEL=11;TGT_LABEL=11
gewichen	gewichen	POS=0;SRC_LABEL=0;TGT_LABEL=0
gewichen	gewicht	POS=0;SRC_LABEL=0;TGT_LABEL=12
gewichen	gewichte	POS=0;SRC_LABEL=0;TGT_LABEL=4
gewicht	gewichen	POS=0;SRC_LABEL=12;TGT_LABEL=0
gewicht	gewicht	POS=0;SRC_LABEL=12;TGT_LABEL=12
gewicht	gewichte	POS=0;SRC_LABEL=12;TGT_LABEL=4
gewichte	gewichen	POS=0;SRC_LABEL=4;TGT_LABEL=0
gewichte	gewicht	POS=0;SRC_LABEL=4;TGT_LABEL=12
gewichte	gewichte	POS=0;SRC_LABEL=4;TGT_LABEL=4
der	der	POS=0;SRC_LABEL=13;TGT_LABEL=13
der	dert	POS=0;SRC_LABEL=13;TGT_LABEL=12
der	derer	POS=0;SRC_LABEL=13;TGT_LABEL=7
der	deren	POS=0;SRC_LABEL=13;TGT_LABEL=0
dert	der	POS=0;SRC_LABEL=12;TGT_LABEL=13
dert	dert	POS=0;SRC_LABEL=12;TGT_LABEL=12
dert	derer	POS=0;SRC_LABEL=12;TGT_LABEL=7
dert	deren	POS=0;SRC_LABEL=12;TGT_LABEL=0
derer	der	POS=0;SRC_LABEL=7;TGT_LABEL=13
derer	dert	POS=0;SRC_LABEL=7;TGT_LABEL=12
derer	derer	POS=0;SRC_LABEL=7;TGT_LABEL=7
derer	deren	POS=0;SRC_LABEL=7;TGT_LABEL=0
deren	der	POS=0;SRC_LABEL=0;TGT_LABEL=13
deren	dert	POS=0;SRC_LABEL=0;TGT_LABEL=12
deren	derer	POS=0;SRC_LABEL=0;TGT_LABEL=7
deren	deren	POS=0;SRC_LABEL=0;TGT_LABEL=0
netz	netz	POS=0;SRC_LABEL=13;TGT_LABEL=13
netz	netze	POS=0;SRC_LABEL=13;TGT_LABEL=10
netz	netzen	POS=0;SRC_LABEL=13;TGT_LABEL=0
netze	netz	POS=0;SRC_LABEL=10;TGT_LABEL=13
netze	netze	POS=0;SRC_LABEL=10;TGT_LABEL=10
netze	netzen	POS=0;SRC_LABEL=10;TGT_LABEL=0
netzen	netz	POS=0;SRC_LABEL=0;TGT_LABEL=13
netzen	netze	POS=0;SRC_LABEL=0;TGT_LABEL=10
netzen	netzen	POS=0;SRC_LABEL=0;TGT_LABEL=0
behüte	behüte	POS=0;SRC_LABEL=10;TGT_LABEL=10
behüte	behütet	POS=0;SRC_LABEL=10;TGT_LABEL=14
behüte	behütest	POS=0;SRC_LABEL=10;TGT_LABEL=5
behüte	behüten	POS=0;SRC_LABEL=10;TGT_LABEL=0
behütet	behüte	POS=0;SRC_LABEL=14;TGT_LABEL=10
behütet	behütet	POS=0;SRC_LABEL=14;TGT_LABEL=14
behütet	behütest	POS=0;SRC_LABEL=14;TGT_LABEL=5
behütet	behüten	POS=0;SRC_LABEL=14;TGT_LABEL=0
behütest	behüte	POS=0;SRC_LABEL=5;TGT_LABEL=10
behütest	behütet	POS=0;SRC_LABEL=5;TGT_LABEL=14
behütest	behütest	POS=0;SRC_LABEL=5;TGT_LABEL=5
behütest	behüten	POS=0;SRC_LABEL=5;TGT_LABEL=0
behüten	behüte	POS=0;SRC_LABEL=0;TGT_LABEL=10
behüten	behütet	POS=0;SRC_LABEL=0;TGT_LABEL=14
behüten	behütest	POS=0;SRC_LABEL=0;TGT_LABEL=5
behüten	behüten	POS=0;SRC_LABEL=0;TGT_LABEL=0
herniederkommen	herniederkommen	POS=0;SRC_LABEL=0;TGT_LABEL=0
herniederkommen	herniederkommt	POS=0;SRC_LABEL=0;TGT_LABEL=12
herniederkommt	herniederkommen	POS=0;SRC_LABEL=12;TGT_LABEL=0
herniederkommt	herniederkommt	POS=0;SRC_LABEL=12;TGT_LABEL=12
unsre	unsre	POS=0;SRC_LABEL=10;TGT_LABEL=10
unsre	unsres	POS=0;SRC_LABEL=10;TGT_LABEL=11
unsre	unsrer	POS=0;SRC_LABEL=10;TGT_LABEL=7
unsres	unsre	POS=0;SRC_LABEL=11;TGT_LABEL=10
unsres	unsres	POS=0;SRC_LABEL=11;TGT_LABEL=11
unsres	unsrer	POS=0;SRC_LABEL=11;TGT_LABEL=7
unsrer	unsre	POS=0;SRC_LABEL=7;TGT_LABEL=10
unsrer	unsres	POS=0;SRC_LABEL=7;TGT_LABEL=11
unsrer	unsrer	POS=0;SRC_LABEL=7;TGT_LABEL=7
gebärde	gebärde	POS=0;SRC_LABEL=10;TGT_LABEL=10
gebärde	gebärdet	POS=0;SRC_LABEL=10;TGT_LABEL=14
gebärde	gebärden	POS=0;SRC_LABEL=10;TGT_LABEL=0
gebärdet	gebärde	POS=0;SRC_LABEL=14;TGT_LABEL=10
gebärdet	gebärdet	POS=0;SRC_LABEL=14;TGT_LABEL=14
gebärdet	gebärden	POS=0;SRC_LABEL=14;TGT_LABEL=0
gebärden	gebärde	POS=0;SRC_LABEL=0;TGT_LABEL=10
gebärden	gebärdet	POS=0;SRC_LABEL=0;TGT_LABEL=14
gebärden	gebärden	POS=0;SRC_LABEL=0;TGT_LABEL=0
begierde	begierde	POS=0;SRC_LABEL=10;TGT_LABEL=10
begierde	begierden	POS=0;SRC_LABEL=10;TGT_LABEL=0
begierden	begierde	POS=0;SRC_LABEL=0;TGT_LABEL=10
begierden	begierden	POS=0;SRC_LABEL=0;TGT_LABEL=0
ziegenhaar	ziegenhaar	POS=0;SRC_LABEL=13;TGT_LABEL=13
ziegenhaar	ziegenhaare	POS=0;SRC_LABEL=13;TGT_LABEL=10
ziegenhaar	ziegenhaaren	POS=0;SRC_LABEL=13;TGT_LABEL=0
ziegenhaare	ziegenhaar	POS=0;SRC_LABEL=10;TGT_LABEL=13
ziegenhaare	ziegenhaare	POS=0;SRC_LABEL=10;TGT_LABEL=10
ziegenhaare	ziegenhaaren	POS=0;SRC_LABEL=10;TGT_LABEL=0
ziegenhaaren	ziegenhaar	POS=0;SRC_LABEL=0;TGT_LABEL=13
ziegenhaaren	ziegenhaare	POS=0;SRC_LABEL=0;TGT_LABEL=10
ziegenhaaren	ziegenhaaren	POS=0;SRC_LABEL=0;TGT_LABEL=0
verscheiden	verscheiden	POS=0;SRC_LABEL=0;TGT_LABEL=0
verscheiden	verscheidet	POS=0;SRC_LABEL=0;TGT_LABEL=12
verscheidet	verscheiden	POS=0;SRC_LABEL=12;TGT_LABEL=0
verscheidet	verscheidet	POS=0;SRC_LABEL=12;TGT_LABEL=12
trüb	trüb	POS=0;SRC_LABEL=13;TGT_LABEL=13
trüb	trübe	POS=0;SRC_LABEL=13;TGT_LABEL=10
trübe	trüb	POS=0;SRC_LABEL=10;TGT_LABEL=13
trübe	trübe	POS=0;SRC_LABEL=10;TGT_LABEL=10
schwinde	schwinde	POS=0;SRC_LABEL=10;TGT_LABEL=10
schwinde	schwinden	POS=0;SRC_LABEL=10;TGT_LABEL=0
schwinde	schwindet	POS=0;SRC_LABEL=10;TGT_LABEL=14
schwinden	schwinde	POS=0;SRC_LABEL=0;TGT_LABEL=10
schwinden	schwinden	POS=0;SRC_LABEL=0;TGT_LABEL=0
schwinden	schwindet	POS=0;SRC_LABEL=0;TGT_LABEL=14
schwindet	schwinde	POS=0;SRC_LABEL=14;TGT_LABEL=10
schwindet	schwinden	POS=0;SRC_LABEL=14;TGT_LABEL=0
schwindet	schwindet	POS=0;SRC_LABEL=14;TGT_LABEL=14
gebüßt	gebüßt	POS=0;SRC_LABEL=13;TGT_LABEL=13
gebüßt	gebüßten	POS=0;SRC_LABEL=13;TGT_LABEL=0
gebüßten	gebüßt	POS=0;SRC_LABEL=0;TGT_LABEL=13
gebüßten	gebüßten	POS=0;SRC_LABEL=0;TGT_LABEL=0
magere	magere	POS=0;SRC_LABEL=10;TGT_LABEL=10
magere	mageren	POS=0;SRC_LABEL=10;TGT_LABEL=0
mageren	magere	POS=0;SRC_LABEL=0;TGT_LABEL=10
mageren	mageren	POS=0;SRC_LABEL=0;TGT_LABEL=0
tief	tief	POS=0;SRC_LABEL=13;TGT_LABEL=13
tief	tiefe	POS=0;SRC_LABEL=13;TGT_LABEL=10
tief	tiefer	POS=0;SRC_LABEL=13;TGT_LABEL=7
tief	tiefen	POS=0;SRC_LABEL=13;TGT_LABEL=0
tief	tiefes	POS=0;SRC_LABEL=13;TGT_LABEL=11
tiefe	tief	POS=0;SRC_LABEL=10;TGT_LABEL=13
tiefe	tiefe	POS=0;SRC_LABEL=10;TGT_LABEL=10
tiefe	tiefer	POS=0;SRC_LABEL=10;TGT_LABEL=7
tiefe	tiefen	POS=0;SRC_LABEL=10;TGT_LABEL=0
tiefe	tiefes	POS=0;SRC_LABEL=10;TGT_LABEL=11
tiefer	tief	POS=0;SRC_LABEL=7;TGT_LABEL=13
tiefer	tiefe	POS=0;SRC_LABEL=7;TGT_LABEL=10
tiefer	tiefer	POS=0;SRC_LABEL=7;TGT_LABEL=7
tiefer	tiefen	POS=0;SRC_LABEL=7;TGT_LABEL=0
tiefer	tiefes	POS=0;SRC_LABEL=7;TGT_LABEL=11
tiefen	tief	POS=0;SRC_LABEL=0;TGT_LABEL=13
tiefen	tiefe	POS=0;SRC_LABEL=0;TGT_LABEL=10
tiefen	tiefer	POS=0;SRC_LABEL=0;TGT_LABEL=7
tiefen	tiefen	POS=0;SRC_LABEL=0;TGT_LABEL=0
tiefen	tiefes	POS=0;SRC_LABEL=0;TGT_LABEL=11
tiefes	tief	POS=0;SRC_LABEL=11;TGT_LABEL=13
tiefes	tiefe	POS=0;SRC_LABEL=11;TGT_LABEL=10
tiefes	tiefer	POS=0;SRC_LABEL=11;TGT_LABEL=7
tiefes	tiefen	POS=0;SRC_LABEL=11;TGT_LABEL=0
tiefes	tiefes	POS=0;SRC_LABEL=11;TGT_LABEL=11
stein	stein	POS=0;SRC_LABEL=13;TGT_LABEL=13
stein	steine	POS=0;SRC_LABEL=13;TGT_LABEL=10
stein	steinern	POS=0;SRC_LABEL=13;TGT_LABEL=6
stein	steinen	POS=0;SRC_LABEL=13;TGT_LABEL=0
steine	stein	POS=0;SRC_LABEL=10;TGT_LABEL=13
steine	steine	POS=0;SRC_LABEL=10;TGT_LABEL=10
steine	steinern	POS=0;SRC_LABEL=10;TGT_LABEL=6
steine	steinen	POS=0;SRC_LABEL=10;TGT_LABEL=0
steinern	stein	POS=0;SRC_LABEL=6;TGT_LABEL=13
steinern	steine	POS=0;SRC_LABEL=6;TGT_LABEL=10
steinern	steinern	POS=0;SRC_LABEL=6;TGT_LABEL=6
steinern	steinen	POS=0;SRC_LABEL=6;TGT_LABEL=0
steinen	stein	POS=0;SRC_LABEL=0;TGT_LABEL=13
steinen	steine	POS=0;SRC_LABEL=0;TGT_LABEL=10
steinen	steinern	POS=0;SRC_LABEL=0;TGT_LABEL=6
steinen	steinen	POS=0;SRC_LABEL=0;TGT_LABEL=0
schuh	schuh	POS=0;SRC_LABEL=13;TGT_LABEL=13
schuh	schuhe	POS=0;SRC_LABEL=13;TGT_LABEL=10
schuh	schuhen	POS=0;SRC_LABEL=13;TGT_LABEL=0
schuhe	schuh	POS=0;SRC_LABEL=10;TGT_LABEL=13
schuhe	schuhe	POS=0;SRC_LABEL=10;TGT_LABEL=10
schuhe	schuhen	POS=0;SRC_LABEL=10;TGT_LABEL=0
schuhen	schuh	POS=0;SRC_LABEL=0;TGT_LABEL=13
schuhen	schuhe	POS=0;SRC_LABEL=0;TGT_LABEL=10
schuhen	schuhen	POS=0;SRC_LABEL=0;TGT_LABEL=0
gelang	gelang	POS=0;SRC_LABEL=13;TGT_LABEL=13
gelang	gelangt	POS=0;SRC_LABEL=13;TGT_LABEL=12
gelang	gelangte	POS=0;SRC_LABEL=13;TGT_LABEL=4
gelang	gelange	POS=0;SRC_LABEL=13;TGT_LABEL=10
gelang	gelangen	POS=0;SRC_LABEL=13;TGT_LABEL=0
gelangt	gelang	POS=0;SRC_LABEL=12;TGT_LABEL=13
gelangt	gelangt	POS=0;SRC_LABEL=12;TGT_LABEL=12
gelangt	gelangte	POS=0;SRC_LABEL=12;TGT_LABEL=4
gelangt	gelange	POS=0;SRC_LABEL=12;TGT_LABEL=10
gelangt	gelangen	POS=0;SRC_LABEL=12;TGT_LABEL=0
gelangte	gelang	POS=0;SRC_LABEL=4;TGT_LABEL=13
gelangte	gelangt	POS=0;SRC_LABEL=4;TGT_LABEL=12
gelangte	gelangte	POS=0;SRC_LABEL=4;TGT_LABEL=4
gelangte	gelange	POS=0;SRC_LABEL=4;TGT_LABEL=10
gelangte	gelangen	POS=0;SRC_LABEL=4;TGT_LABEL=0
gelange	gelang	POS=0;SRC_LABEL=10;TGT_LABEL=13
gelange	gelangt	POS=0;SRC_LABEL=10;TGT_LABEL=12
gelange	gelangte	POS=0;SRC_LABEL=10;TGT_LABEL=4
gelange	gelange	POS=0;SRC_LABEL=10;TGT_LABEL=10
gelange	gelangen	POS=0;SRC_LABEL=10;TGT_LABEL=0
gelangen	gelang	POS=0;SRC_LABEL=0;TGT_LABEL=13
gelangen	gelangt	POS=0;SRC_LABEL=0;TGT_LABEL=12
gelangen	gelangte	POS=0;SRC_LABEL=0;TGT_LABEL=4
gelangen	gelange	POS=0;SRC_LABEL=0;TGT_LABEL=10
gelangen	gelangen	POS=0;SRC_LABEL=0;TGT_LABEL=0
fremdlingen	fremdlingen	POS=0;SRC_LABEL=0;TGT_LABEL=0
fremdlingen	fremdlings	POS=0;SRC_LABEL=0;TGT_LABEL=9
fremdlings	fremdlingen	POS=0;SRC_LABEL=9;TGT_LABEL=0
fremdlings	fremdlings	POS=0;SRC_LABEL=9;TGT_LABEL=9
freund	freund	POS=0;SRC_LABEL=13;TGT_LABEL=13
freund	freunde	POS=0;SRC_LABEL=13;TGT_LABEL=10
freund	freunden	POS=0;SRC_LABEL=13;TGT_LABEL=0
freund	freundes	POS=0;SRC_LABEL=13;TGT_LABEL=11
freunde	freund	POS=0;SRC_LABEL=10;TGT_LABEL=13
freunde	freunde	POS=0;SRC_LABEL=10;TGT_LABEL=10
freunde	freunden	POS=0;SRC_LABEL=10;TGT_LABEL=0
freunde	freundes	POS=0;SRC_LABEL=10;TGT_LABEL=11
freunden	freund	POS=0;SRC_LABEL=0;TGT_LABEL=13
freunden	freunde	POS=0;SRC_LABEL=0;TGT_LABEL=10
freunden	freunden	POS=0;SRC_LABEL=0;TGT_LABEL=0
freunden	freundes	POS=0;SRC_LABEL=0;TGT_LABEL=11
freundes	freund	POS=0;SRC_LABEL=11;TGT_LABEL=13
freundes	freunde	POS=0;SRC_LABEL=11;TGT_LABEL=10
freundes	freunden	POS=0;SRC_LABEL=11;TGT_LABEL=0
freundes	freundes	POS=0;SRC_LABEL=11;TGT_LABEL=11
wider	wider	POS=0;SRC_LABEL=13;TGT_LABEL=13
wider	widerte	POS=0;SRC_LABEL=13;TGT_LABEL=4
widerte	wider	POS=0;SRC_LABEL=4;TGT_LABEL=13
widerte	widerte	POS=0;SRC_LABEL=4;TGT_LABEL=4
äße	äße	POS=0;SRC_LABEL=10;TGT_LABEL=10
äße	äßet	POS=0;SRC_LABEL=10;TGT_LABEL=14
äßet	äße	POS=0;SRC_LABEL=14;TGT_LABEL=10
äßet	äßet	POS=0;SRC_LABEL=14;TGT_LABEL=14
gerede	gerede	POS=0;SRC_LABEL=10;TGT_LABEL=10
gerede	geredet	POS=0;SRC_LABEL=10;TGT_LABEL=14
geredet	gerede	POS=0;SRC_LABEL=14;TGT_LABEL=10
geredet	geredet	POS=0;SRC_LABEL=14;TGT_LABEL=14
traube	traube	POS=0;SRC_LABEL=10;TGT_LABEL=10
traube	trauben	POS=0;SRC_LABEL=10;TGT_LABEL=0
trauben	traube	POS=0;SRC_LABEL=0;TGT_LABEL=10
