trädgård	trädgård	POS=0;SRC_LABEL=0;TGT_LABEL=0
trädgård	trädgården	POS=0;SRC_LABEL=0;TGT_LABEL=2
trädgård	trädgårdar	POS=0;SRC_LABEL=0;TGT_LABEL=12
trädgården	trädgård	POS=0;SRC_LABEL=2;TGT_LABEL=0
trädgården	trädgården	POS=0;SRC_LABEL=2;TGT_LABEL=2
trädgården	trädgårdar	POS=0;SRC_LABEL=2;TGT_LABEL=12
trädgårdar	trädgård	POS=0;SRC_LABEL=12;TGT_LABEL=0
trädgårdar	trädgården	POS=0;SRC_LABEL=12;TGT_LABEL=2
trädgårdar	trädgårdar	POS=0;SRC_LABEL=12;TGT_LABEL=12
tidsåldrar	tidsåldrar	POS=0;SRC_LABEL=12;TGT_LABEL=12
tidsåldrar	tidsåldrarna	POS=0;SRC_LABEL=12;TGT_LABEL=10
tidsåldrarna	tidsåldrar	POS=0;SRC_LABEL=10;TGT_LABEL=12
tidsåldrarna	tidsåldrarna	POS=0;SRC_LABEL=10;TGT_LABEL=10
utlänning	utlänning	POS=0;SRC_LABEL=0;TGT_LABEL=0
utlänning	utlänningar	POS=0;SRC_LABEL=0;TGT_LABEL=12
utlänning	utlänningen	POS=0;SRC_LABEL=0;TGT_LABEL=2
utlänningar	utlänning	POS=0;SRC_LABEL=12;TGT_LABEL=0
utlänningar	utlänningar	POS=0;SRC_LABEL=12;TGT_LABEL=12
utlänningar	utlänningen	POS=0;SRC_LABEL=12;TGT_LABEL=2
utlänningen	utlänning	POS=0;SRC_LABEL=2;TGT_LABEL=0
utlänningen	utlänningar	POS=0;SRC_LABEL=2;TGT_LABEL=12
utlänningen	utlänningen	POS=0;SRC_LABEL=2;TGT_LABEL=2
besvara	besvara	POS=0;SRC_LABEL=14;TGT_LABEL=14
besvara	besvarar	POS=0;SRC_LABEL=14;TGT_LABEL=12
besvarar	besvara	POS=0;SRC_LABEL=12;TGT_LABEL=14
besvarar	besvarar	POS=0;SRC_LABEL=12;TGT_LABEL=12
skinnar	skinnar	POS=0;SRC_LABEL=12;TGT_LABEL=12
skinnar	skinnen	POS=0;SRC_LABEL=12;TGT_LABEL=2
skinnar	skinnet	POS=0;SRC_LABEL=12;TGT_LABEL=3
skinnen	skinnar	POS=0;SRC_LABEL=2;TGT_LABEL=12
skinnen	skinnen	POS=0;SRC_LABEL=2;TGT_LABEL=2
skinnen	skinnet	POS=0;SRC_LABEL=2;TGT_LABEL=3
skinnet	skinnar	POS=0;SRC_LABEL=3;TGT_LABEL=12
skinnet	skinnen	POS=0;SRC_LABEL=3;TGT_LABEL=2
skinnet	skinnet	POS=0;SRC_LABEL=3;TGT_LABEL=3
speja	speja	POS=0;SRC_LABEL=14;TGT_LABEL=14
speja	spejar	POS=0;SRC_LABEL=14;TGT_LABEL=12
speja	spejare	POS=0;SRC_LABEL=14;TGT_LABEL=1
speja	spejarna	POS=0;SRC_LABEL=14;TGT_LABEL=10
speja	spejade	POS=0;SRC_LABEL=14;TGT_LABEL=11
spejar	speja	POS=0;SRC_LABEL=12;TGT_LABEL=14
spejar	spejar	POS=0;SRC_LABEL=12;TGT_LABEL=12
spejar	spejare	POS=0;SRC_LABEL=12;TGT_LABEL=1
spejar	spejarna	POS=0;SRC_LABEL=12;TGT_LABEL=10
spejar	spejade	POS=0;SRC_LABEL=12;TGT_LABEL=11
spejare	speja	POS=0;SRC_LABEL=1;TGT_LABEL=14
spejare	spejar	POS=0;SRC_LABEL=1;TGT_LABEL=12
spejare	spejare	POS=0;SRC_LABEL=1;TGT_LABEL=1
spejare	spejarna	POS=0;SRC_LABEL=1;TGT_LABEL=10
spejare	spejade	POS=0;SRC_LABEL=1;TGT_LABEL=11
spejarna	speja	POS=0;SRC_LABEL=10;TGT_LABEL=14
spejarna	spejar	POS=0;SRC_LABEL=10;TGT_LABEL=12
spejarna	spejare	POS=0;SRC_LABEL=10;TGT_LABEL=1
spejarna	spejarna	POS=0;SRC_LABEL=10;TGT_LABEL=10
spejarna	spejade	POS=0;SRC_LABEL=10;TGT_LABEL=11
spejade	speja	POS=0;SRC_LABEL=11;TGT_LABEL=14
spejade	spejar	POS=0;SRC_LABEL=11;TGT_LABEL=12
spejade	spejare	POS=0;SRC_LABEL=11;TGT_LABEL=1
spejade	spejarna	POS=0;SRC_LABEL=11;TGT_LABEL=10
spejade	spejade	POS=0;SRC_LABEL=11;TGT_LABEL=11
fran	fran	POS=0;SRC_LABEL=0;TGT_LABEL=0
fran	frat	POS=0;SRC_LABEL=0;TGT_LABEL=13
frat	fran	POS=0;SRC_LABEL=13;TGT_LABEL=0
frat	frat	POS=0;SRC_LABEL=13;TGT_LABEL=13
sädesskyl	sädesskyl	POS=0;SRC_LABEL=0;TGT_LABEL=0
sädesskyl	sädesskylar	POS=0;SRC_LABEL=0;TGT_LABEL=12
sädesskyl	sädesskylen	POS=0;SRC_LABEL=0;TGT_LABEL=2
sädesskylar	sädesskyl	POS=0;SRC_LABEL=12;TGT_LABEL=0
sädesskylar	sädesskylar	POS=0;SRC_LABEL=12;TGT_LABEL=12
sädesskylar	sädesskylen	POS=0;SRC_LABEL=12;TGT_LABEL=2
sädesskylen	sädesskyl	POS=0;SRC_LABEL=2;TGT_LABEL=0
sädesskylen	sädesskylar	POS=0;SRC_LABEL=2;TGT_LABEL=12
sädesskylen	sädesskylen	POS=0;SRC_LABEL=2;TGT_LABEL=2
sydsida	sydsida	POS=0;SRC_LABEL=14;TGT_LABEL=14
sydsida	sydsidan	POS=0;SRC_LABEL=14;TGT_LABEL=0
sydsidan	sydsida	POS=0;SRC_LABEL=0;TGT_LABEL=14
sydsidan	sydsidan	POS=0;SRC_LABEL=0;TGT_LABEL=0
hastade	hastade	POS=0;SRC_LABEL=11;TGT_LABEL=11
hastade	hastat	POS=0;SRC_LABEL=11;TGT_LABEL=13
hastade	hastar	POS=0;SRC_LABEL=11;TGT_LABEL=12
hastat	hastade	POS=0;SRC_LABEL=13;TGT_LABEL=11
hastat	hastat	POS=0;SRC_LABEL=13;TGT_LABEL=13
hastat	hastar	POS=0;SRC_LABEL=13;TGT_LABEL=12
hastar	hastade	POS=0;SRC_LABEL=12;TGT_LABEL=11
hastar	hastat	POS=0;SRC_LABEL=12;TGT_LABEL=13
hastar	hastar	POS=0;SRC_LABEL=12;TGT_LABEL=12
ingång	ingång	POS=0;SRC_LABEL=0;TGT_LABEL=0
ingång	ingångar	POS=0;SRC_LABEL=0;TGT_LABEL=12
ingång	ingångarna	POS=0;SRC_LABEL=0;TGT_LABEL=10
ingång	ingången	POS=0;SRC_LABEL=0;TGT_LABEL=2
ingång	ingångens	POS=0;SRC_LABEL=0;TGT_LABEL=6
ingångar	ingång	POS=0;SRC_LABEL=12;TGT_LABEL=0
ingångar	ingångar	POS=0;SRC_LABEL=12;TGT_LABEL=12
ingångar	ingångarna	POS=0;SRC_LABEL=12;TGT_LABEL=10
ingångar	ingången	POS=0;SRC_LABEL=12;TGT_LABEL=2
ingångar	ingångens	POS=0;SRC_LABEL=12;TGT_LABEL=6
ingångarna	ingång	POS=0;SRC_LABEL=10;TGT_LABEL=0
ingångarna	ingångar	POS=0;SRC_LABEL=10;TGT_LABEL=12
ingångarna	ingångarna	POS=0;SRC_LABEL=10;TGT_LABEL=10
ingångarna	ingången	POS=0;SRC_LABEL=10;TGT_LABEL=2
ingångarna	ingångens	POS=0;SRC_LABEL=10;TGT_LABEL=6
ingången	ingång	POS=0;SRC_LABEL=2;TGT_LABEL=0
ingången	ingångar	POS=0;SRC_LABEL=2;TGT_LABEL=12
ingången	ingångarna	POS=0;SRC_LABEL=2;TGT_LABEL=10
ingången	ingången	POS=0;SRC_LABEL=2;TGT_LABEL=2
ingången	ingångens	POS=0;SRC_LABEL=2;TGT_LABEL=6
ingångens	ingång	POS=0;SRC_LABEL=6;TGT_LABEL=0
ingångens	ingångar	POS=0;SRC_LABEL=6;TGT_LABEL=12
ingångens	ingångarna	POS=0;SRC_LABEL=6;TGT_LABEL=10
ingångens	ingången	POS=0;SRC_LABEL=6;TGT_LABEL=2
ingångens	ingångens	POS=0;SRC_LABEL=6;TGT_LABEL=6
vaknade	vaknade	POS=0;SRC_LABEL=11;TGT_LABEL=11
vaknade	vaknar	POS=0;SRC_LABEL=11;TGT_LABEL=12
vaknade	vaknat	POS=0;SRC_LABEL=11;TGT_LABEL=13
vaknade	vaknen	POS=0;SRC_LABEL=11;TGT_LABEL=2
vaknar	vaknade	POS=0;SRC_LABEL=12;TGT_LABEL=11
vaknar	vaknar	POS=0;SRC_LABEL=12;TGT_LABEL=12
vaknar	vaknat	POS=0;SRC_LABEL=12;TGT_LABEL=13
vaknar	vaknen	POS=0;SRC_LABEL=12;TGT_LABEL=2
vaknat	vaknade	POS=0;SRC_LABEL=13;TGT_LABEL=11
vaknat	vaknar	POS=0;SRC_LABEL=13;TGT_LABEL=12
vaknat	vaknat	POS=0;SRC_LABEL=13;TGT_LABEL=13
vaknat	vaknen	POS=0;SRC_LABEL=13;TGT_LABEL=2
vaknen	vaknade	POS=0;SRC_LABEL=2;TGT_LABEL=11
vaknen	vaknar	POS=0;SRC_LABEL=2;TGT_LABEL=12
vaknen	vaknat	POS=0;SRC_LABEL=2;TGT_LABEL=13
vaknen	vaknen	POS=0;SRC_LABEL=2;TGT_LABEL=2
fullborda	fullborda	POS=0;SRC_LABEL=14;TGT_LABEL=14
fullborda	fullbordar	POS=0;SRC_LABEL=14;TGT_LABEL=12
fullborda	fullbordad	POS=0;SRC_LABEL=14;TGT_LABEL=7
fullborda	fullbordade	POS=0;SRC_LABEL=14;TGT_LABEL=11
fullborda	fullbordades	POS=0;SRC_LABEL=14;TGT_LABEL=15
fullborda	fullbordat	POS=0;SRC_LABEL=14;TGT_LABEL=13
fullborda	fullbordan	POS=0;SRC_LABEL=14;TGT_LABEL=0
fullborda	fullbordas	POS=0;SRC_LABEL=14;TGT_LABEL=5
fullborda	fullborde	POS=0;SRC_LABEL=14;TGT_LABEL=0
fullborda	fullborden	POS=0;SRC_LABEL=14;TGT_LABEL=2
fullbordar	fullborda	POS=0;SRC_LABEL=12;TGT_LABEL=14
fullbordar	fullbordar	POS=0;SRC_LABEL=12;TGT_LABEL=12
fullbordar	fullbordad	POS=0;SRC_LABEL=12;TGT_LABEL=7
fullbordar	fullbordade	POS=0;SRC_LABEL=12;TGT_LABEL=11
fullbordar	fullbordades	POS=0;SRC_LABEL=12;TGT_LABEL=15
fullbordar	fullbordat	POS=0;SRC_LABEL=12;TGT_LABEL=13
fullbordar	fullbordan	POS=0;SRC_LABEL=12;TGT_LABEL=0
fullbordar	fullbordas	POS=0;SRC_LABEL=12;TGT_LABEL=5
fullbordar	fullborde	POS=0;SRC_LABEL=12;TGT_LABEL=0
fullbordar	fullborden	POS=0;SRC_LABEL=12;TGT_LABEL=2
fullbordad	fullborda	POS=0;SRC_LABEL=7;TGT_LABEL=14
fullbordad	fullbordar	POS=0;SRC_LABEL=7;TGT_LABEL=12
fullbordad	fullbordad	POS=0;SRC_LABEL=7;TGT_LABEL=7
fullbordad	fullbordade	POS=0;SRC_LABEL=7;TGT_LABEL=11
fullbordad	fullbordades	POS=0;SRC_LABEL=7;TGT_LABEL=15
fullbordad	fullbordat	POS=0;SRC_LABEL=7;TGT_LABEL=13
fullbordad	fullbordan	POS=0;SRC_LABEL=7;TGT_LABEL=0
fullbordad	fullbordas	POS=0;SRC_LABEL=7;TGT_LABEL=5
fullbordad	fullborde	POS=0;SRC_LABEL=7;TGT_LABEL=0
fullbordad	fullborden	POS=0;SRC_LABEL=7;TGT_LABEL=2
fullbordade	fullborda	POS=0;SRC_LABEL=11;TGT_LABEL=14
fullbordade	fullbordar	POS=0;SRC_LABEL=11;TGT_LABEL=12
fullbordade	fullbordad	POS=0;SRC_LABEL=11;TGT_LABEL=7
fullbordade	fullbordade	POS=0;SRC_LABEL=11;TGT_LABEL=11
fullbordade	fullbordades	POS=0;SRC_LABEL=11;TGT_LABEL=15
fullbordade	fullbordat	POS=0;SRC_LABEL=11;TGT_LABEL=13
fullbordade	fullbordan	POS=0;SRC_LABEL=11;TGT_LABEL=0
fullbordade	fullbordas	POS=0;SRC_LABEL=11;TGT_LABEL=5
fullbordade	fullborde	POS=0;SRC_LABEL=11;TGT_LABEL=0
fullbordade	fullborden	POS=0;SRC_LABEL=11;TGT_LABEL=2
fullbordades	fullborda	POS=0;SRC_LABEL=15;TGT_LABEL=14
fullbordades	fullbordar	POS=0;SRC_LABEL=15;TGT_LABEL=12
fullbordades	fullbordad	POS=0;SRC_LABEL=15;TGT_LABEL=7
fullbordades	fullbordade	POS=0;SRC_LABEL=15;TGT_LABEL=11
fullbordades	fullbordades	POS=0;SRC_LABEL=15;TGT_LABEL=15
fullbordades	fullbordat	POS=0;SRC_LABEL=15;TGT_LABEL=13
fullbordades	fullbordan	POS=0;SRC_LABEL=15;TGT_LABEL=0
fullbordades	fullbordas	POS=0;SRC_LABEL=15;TGT_LABEL=5
fullbordades	fullborde	POS=0;SRC_LABEL=15;TGT_LABEL=0
fullbordades	fullborden	POS=0;SRC_LABEL=15;TGT_LABEL=2
fullbordat	fullborda	POS=0;SRC_LABEL=13;TGT_LABEL=14
fullbordat	fullbordar	POS=0;SRC_LABEL=13;TGT_LABEL=12
fullbordat	fullbordad	POS=0;SRC_LABEL=13;TGT_LABEL=7
fullbordat	fullbordade	POS=0;SRC_LABEL=13;TGT_LABEL=11
fullbordat	fullbordades	POS=0;SRC_LABEL=13;TGT_LABEL=15
fullbordat	fullbordat	POS=0;SRC_LABEL=13;TGT_LABEL=13
fullbordat	fullbordan	POS=0;SRC_LABEL=13;TGT_LABEL=0
fullbordat	fullbordas	POS=0;SRC_LABEL=13;TGT_LABEL=5
fullbordat	fullborde	POS=0;SRC_LABEL=13;TGT_LABEL=0
fullbordat	fullborden	POS=0;SRC_LABEL=13;TGT_LABEL=2
fullbordan	fullborda	POS=0;SRC_LABEL=0;TGT_LABEL=14
fullbordan	fullbordar	POS=0;SRC_LABEL=0;TGT_LABEL=12
fullbordan	fullbordad	POS=0;SRC_LABEL=0;TGT_LABEL=7
fullbordan	fullbordade	POS=0;SRC_LABEL=0;TGT_LABEL=11
fullbordan	fullbordades	POS=0;SRC_LABEL=0;TGT_LABEL=15
fullbordan	fullbordat	POS=0;SRC_LABEL=0;TGT_LABEL=13
fullbordan	fullbordan	POS=0;SRC_LABEL=0;TGT_LABEL=0
fullbordan	fullbordas	POS=0;SRC_LABEL=0;TGT_LABEL=5
fullbordan	fullborde	POS=0;SRC_LABEL=0;TGT_LABEL=0
fullbordan	fullborden	POS=0;SRC_LABEL=0;TGT_LABEL=2
fullbordas	fullborda	POS=0;SRC_LABEL=5;TGT_LABEL=14
fullbordas	fullbordar	POS=0;SRC_LABEL=5;TGT_LABEL=12
fullbordas	fullbordad	POS=0;SRC_LABEL=5;TGT_LABEL=7
fullbordas	fullbordade	POS=0;SRC_LABEL=5;TGT_LABEL=11
fullbordas	fullbordades	POS=0;SRC_LABEL=5;TGT_LABEL=15
fullbordas	fullbordat	POS=0;SRC_LABEL=5;TGT_LABEL=13
fullbordas	fullbordan	POS=0;SRC_LABEL=5;TGT_LABEL=0
fullbordas	fullbordas	POS=0;SRC_LABEL=5;TGT_LABEL=5
fullbordas	fullborde	POS=0;SRC_LABEL=5;TGT_LABEL=0
fullbordas	fullborden	POS=0;SRC_LABEL=5;TGT_LABEL=2
fullborde	fullborda	POS=0;SRC_LABEL=0;TGT_LABEL=14
fullborde	fullbordar	POS=0;SRC_LABEL=0;TGT_LABEL=12
fullborde	fullbordad	POS=0;SRC_LABEL=0;TGT_LABEL=7
fullborde	fullbordade	POS=0;SRC_LABEL=0;TGT_LABEL=11
fullborde	fullbordades	POS=0;SRC_LABEL=0;TGT_LABEL=15
fullborde	fullbordat	POS=0;SRC_LABEL=0;TGT_LABEL=13
fullborde	fullbordan	POS=0;SRC_LABEL=0;TGT_LABEL=0
fullborde	fullbordas	POS=0;SRC_LABEL=0;TGT_LABEL=5
fullborde	fullborde	POS=0;SRC_LABEL=0;TGT_LABEL=0
fullborde	fullborden	POS=0;SRC_LABEL=0;TGT_LABEL=2
fullborden	fullborda	POS=0;SRC_LABEL=2;TGT_LABEL=14
fullborden	fullbordar	POS=0;SRC_LABEL=2;TGT_LABEL=12
fullborden	fullbordad	POS=0;SRC_LABEL=2;TGT_LABEL=7
fullborden	fullbordade	POS=0;SRC_LABEL=2;TGT_LABEL=11
fullborden	fullbordades	POS=0;SRC_LABEL=2;TGT_LABEL=15
fullborden	fullbordat	POS=0;SRC_LABEL=2;TGT_LABEL=13
fullborden	fullbordan	POS=0;SRC_LABEL=2;TGT_LABEL=0
fullborden	fullbordas	POS=0;SRC_LABEL=2;TGT_LABEL=5
fullborden	fullborde	POS=0;SRC_LABEL=2;TGT_LABEL=0
fullborden	fullborden	POS=0;SRC_LABEL=2;TGT_LABEL=2
rostade	rostade	POS=0;SRC_LABEL=11;TGT_LABEL=11
rostade	rostat	POS=0;SRC_LABEL=11;TGT_LABEL=13
rostade	rosten	POS=0;SRC_LABEL=11;TGT_LABEL=2
rostat	rostade	POS=0;SRC_LABEL=13;TGT_LABEL=11
rostat	rostat	POS=0;SRC_LABEL=13;TGT_LABEL=13
rostat	rosten	POS=0;SRC_LABEL=13;TGT_LABEL=2
rosten	rostade	POS=0;SRC_LABEL=2;TGT_LABEL=11
rosten	rostat	POS=0;SRC_LABEL=2;TGT_LABEL=13
rosten	rosten	POS=0;SRC_LABEL=2;TGT_LABEL=2
manad	manad	POS=0;SRC_LABEL=7;TGT_LABEL=7
manad	manas	POS=0;SRC_LABEL=7;TGT_LABEL=5
manad	manade	POS=0;SRC_LABEL=7;TGT_LABEL=11
manad	manades	POS=0;SRC_LABEL=7;TGT_LABEL=15
