gårdar,gården,1_0,1_7
tro,tror,0_15,0_13
hanne,hannar,1_1,1_0
veten,vette,0_6,0_1
efterlämnade,efterlämnade,2_11,2_11
förstör,förstörare,0_2,0_12
härs,härd,0_4,0_5
förgäten,förgätet,0_6,0_2
sönderslaget,sönderslagen,1_8,1_7
tala,tal,2_12,2_2
övergivet,övergivit,0_2,0_14
Kenaana,Kenaanas,0_0,0_11
steker,stekt,0_8,0_10
landshövdingen,landshövdingens,1_7,1_6
förstöra,förstörde,0_0,0_1
fläckat,fläckad,2_5,2_3
både,bådat,2_15,2_5
förhindra,förhindrar,2_12,2_9
sorgsen,sorgsen,1_7,1_7
bevisade,bevisas,2_11,2_7
förgätna,förgäte,0_0,0_5
glada,glad,0_0,0_2
Vakna,Vaken,0_0,0_6
säg,sägas,0_2,0_11
äktat,äkta,2_5,2_12
tukta,tuktade,2_12,2_11
avgudabelätet,avgudabeläten,1_8,1_7
kalv,kalvarna,2_2,2_13
skonat,skonar,2_5,2_9
gäcka,gäckades,2_12,2_10
vildåsna,vildåsna,0_0,0_0
använde,användas,0_5,0_11
förstlingsbröd,förstlingsbröden,1_1,1_7
lämna,lämnade,2_12,2_11
tvagna,tvaget,0_0,0_2
kalvar,kalv,2_9,2_2
tager,tages,0_8,0_3
förgätas,förgätet,0_11,0_2
hädade,hädar,2_11,2_9
tornets,torn,1_9,1_1
anklagat,anklagar,2_5,2_9
agar,aga,2_9,2_12
utpantning,utpantat,2_0,2_5
sänkte,sänkt,0_1,0_10
förfaren,förfar,0_6,0_2
åligga,åligger,0_0,0_8
Safira,Safirs,0_0,0_4
eggen,eggade,2_14,2_11
underkasta,underkastade,2_12,2_11
människor,människa,0_13,0_0
förbittrade,förbittrad,2_11,2_3
förtrampar,förtrampas,2_9,2_7
förklarade,förklaras,2_11,2_7
frågade,frågen,2_11,2_14
uppväckt,uppväcka,0_10,0_0
syr,syr,2_2,2_2
förhindrar,förhindrade,2_9,2_11
redliges,redlige,0_3,0_5
röda,rödare,0_0,0_12
samlen,samlar,2_14,2_9
brukat,brukade,2_5,2_11
helge,helgar,2_15,2_9
möten,möte,0_6,0_5
vänner,vännen,1_0,1_7
orsaken,orsak,1_7,1_1
säges,säge,0_3,0_5
hörda,hören,0_0,0_6
nacke,nacken,1_1,1_7
böjd,böjt,0_5,0_10
sadlade,sadla,2_11,2_12
nåds,nådens,1_2,1_6
fresten,frestade,2_14,2_11
undrade,undra,2_11,2_12
snabba,snabb,0_0,0_2
renad,renat,2_3,2_5
månads,månader,1_2,1_0
fattas,fatten,2_7,2_14
upptage,upptaget,0_5,0_2
fånga,fånge,2_12,2_15
oxe,oxar,1_1,1_0
överflödade,överflöden,2_11,2_14
böjes,böjd,0_3,0_5
for,fore,0_2,0_5
skyl,skylas,0_2,0_11
törstande,törst,2_8,2_2
tränga,trängde,0_0,0_1
hörn,höres,0_6,0_3
lyckas,lyckades,2_7,2_10
orsaken,orsaks,1_7,1_2
hungersnöds,hungersnöd,1_2,1_1
rädas,rädde,0_11,0_1
rivit,riv,0_14,0_2
lönen,lönar,2_14,2_9
Sadoks,Sadok,1_2,1_1
stinga,stinger,0_0,0_8
magern,magert,0_6,0_10
våldsverkares,våldsverkarna,0_3,0_0
förlike,förlika,0_5,0_0
upphöjd,upphöja,0_5,0_0
kedjor,kedja,0_13,0_0
bliven,bliv,0_6,0_2
blottades,blottade,2_10,2_11
utgöra,utgöres,0_0,0_3
offergärd,offergärder,1_1,1_0
avfaller,avfalla,0_8,0_0
födes,föder,0_3,0_8
uträckt,uträcka,0_10,0_0
stridsman,stridsmans,1_1,1_2
port,portar,1_1,1_0
begabbade,begabbas,2_11,2_7
molnen,molnens,1_7,1_6
tecknar,tecknas,2_9,2_7
översteprästens,överstepräster,1_6,1_0
tryggare,trygga,2_1,2_12
passa,passet,2_12,2_4
mak,maka,0_2,0_0
nasirerna,nasiren,1_5,1_7
förlossat,förlossning,2_5,2_0
efterlämnat,efterlämnade,2_5,2_11
styra,styrde,0_0,0_1
utgiven,utgivet,0_6,0_2
kallas,kallat,2_7,2_5
levande,levde,0_9,0_1
floderna,floder,1_5,1_0
suck,suckande,2_2,2_8
tvärt,tvärs,0_10,0_4
träffade,träffades,2_11,2_10
väger,väg,0_8,0_2
förstörare,förstören,0_12,0_6
bruse,bruset,2_15,2_4
amma,ammade,2_12,2_11
kalla,kallad,2_12,2_3
strängen,strängare,0_6,0_12
vissnade,vissnar,2_11,2_9
badade,badet,2_11,2_4
hjälpa,hjälpt,0_0,0_10
klaga,klagar,2_12,2_9
fastställde,fastställda,0_5,0_0
oroa,oroat,2_12,2_5
förordnade,förordnat,2_11,2_5
kommen,kommit,0_6,0_14
Profeterna,Profet,1_5,1_1
släpar,släpade,2_9,2_11
vreda,vred,0_0,0_2
fran,fran,0_2,0_2
ond,ond,0_2,0_2
översteprästerna,översteprästens,1_5,1_6
omstörtning,omstörta,2_0,2_12
uppväcken,uppväckt,0_6,0_10
skick,skicken,2_2,2_14
spänna,spänner,0_0,0_8
gäck,gäckade,2_2,2_11
fog,fogas,2_2,2_7
ställas,ställen,0_11,0_6
bestämda,bestämdes,0_0,0_3
bestämma,bestämmas,0_0,0_11
byggd,bygg,0_5,0_2
bygg,byggd,0_2,0_5
stadgad,stadgar,2_3,2_9
tröst,trösten,2_2,2_14
knorrade,knorrar,2_11,2_9
skärmar,skärm,2_9,2_2
drivna,driva,0_0,0_0
byggande,bygges,0_9,0_3
bär,bärare,0_2,0_12
förbannar,förbanna,2_9,2_12
bero,beror,0_15,0_13
kallades,kall,2_10,2_2
föröda,förödd,0_0,0_5
terebinter,terebint,1_0,1_1
svartsjuk,svartsjuka,0_2,0_0
underkastade,underkastat,2_11,2_5
mottages,mottagit,0_3,0_14
förhärligar,förhärligande,2_9,2_8
spotten,spottade,2_14,2_11
skonas,skonat,2_7,2_5
överheter,överhet,1_0,1_1
beröven,beröva,2_14,2_12
byggt,byggde,0_10,0_1
förgårdar,förgården,1_0,1_7
kuva,kuvat,2_12,2_5
ödmjuk,ödmjukad,2_2,2_3
spärrad,spärra,2_3,2_12
behåller,behållna,0_8,0_0
marks,marker,1_2,1_0
retas,retades,2_7,2_10
Balak,Balaks,1_1,1_2
likt,lik,0_10,0_2
förbittrades,förbittras,2_10,2_7
utplundrad,utplundrade,0_5,0_1
böj,böja,0_2,0_0
himlakropparna,himlakroppar,1_4,1_0
stänkes,stänkte,0_3,0_1
begiven,begiva,0_6,0_0
ståthållare,ståthållare,1_1,1_1
förtryckt,förtryckte,0_10,0_1
bosätten,bosätta,0_6,0_0
dagen,dagades,2_14,2_10
tröstade,trösten,2_11,2_14
inympade,inympad,2_11,2_3
häpnade,häpnad,2_11,2_3
frågat,frågen,2_5,2_14
gömd,gömde,0_5,0_1
påstån,påstå,0_6,0_2
svält,svälta,0_2,0_0
rycke,ryckes,0_5,0_3
tillslutit,tillsluten,0_14,0_6
sönderbrytas,sönderbryta,0_11,0_0
förblindade,förblindat,2_11,2_5
kransar,krans,1_0,1_1
inympa,inympas,2_12,2_7
sända,sändes,0_0,0_3
ärade,ära,2_11,2_12
gödda,göden,0_0,0_6
ryckes,rycke,0_3,0_5
begär,begärt,0_2,0_10
förstöres,förstöra,0_3,0_0
kämpar,kämpa,2_9,2_12
rådfrågar,rådfrågat,2_9,2_5
tågar,tåga,2_9,2_12
märka,märkt,0_0,0_10
red,redde,0_2,0_1
överlämnad,överlämnades,2_3,2_10
skaffa,skaffat,2_12,2_5
förblive,förbliver,0_5,0_8
läs,läsas,0_2,0_11
fylla,fyll,0_0,0_2
anklagare,anklagen,2_1,2_14
röra,rörande,0_0,0_9
blodsförvant,blodsförvants,1_1,1_2
skinnar,skinnet,1_0,1_8
jordråttan,jordråttan,0_2,0_2
sattes,satta,0_3,0_0
styrke,styrka,0_5,0_0
dräpt,dräpen,0_10,0_6
räknades,räkne,2_10,2_15
tycka,tyckes,0_0,0_3
betyga,betygen,2_12,2_14
fördärvet,fördärvat,2_4,2_5
gå,gå,0_2,0_2
Öga,Ögat,2_12,2_5
Välsigna,Välsignad,2_12,2_3
berätta,berättar,2_12,2_9
förd,fören,0_5,0_6
inrättades,inrättade,2_10,2_11
lidanden,lidanden,0_6,0_6
lejonets,lejons,1_9,1_2
brusa,brusande,2_12,2_8
förlåtet,förlåten,0_2,0_6
högtider,högtidens,1_0,1_6
bak,bak,2_2,2_2
sova,sovo,0_0,0_15
hugga,huggna,0_0,0_0
ikläder,ikläda,0_8,0_0
bildat,bildas,2_5,2_7
tabernaklets,tabernaklet,1_2,1_1
ovädrets,ovädret,1_2,1_1
framleva,framlevat,2_12,2_5
döm,dömt,0_2,0_10
villa,ville,0_0,0_5
stadgas,stadgad,2_7,2_3
förehaves,förehavande,0_3,0_9
fålen,fåle,1_7,1_1
klappe,klappa,2_15,2_12
utgjutet,utgjutit,0_2,0_14
dräper,dräpen,0_8,0_6
ställen,ställe,0_6,0_5
drage,drager,0_5,0_8
nitälska,nitälskat,2_12,2_5
befriat,befriade,2_5,2_11
djuret,djurets,1_8,1_9
mångas,mången,0_11,0_6
fördärvad,fördärven,2_3,2_14
kalla,kallade,2_12,2_11
aktades,aktad,2_10,2_3
bjälkarna,bjälke,1_4,1_1
upplåtit,upplåtet,0_14,0_2
delarna,delar,2_13,2_9
Far,Fares,0_2,0_3
tjänar,tjäne,2_9,2_15
gensträvigt,gensträvige,0_10,0_5
friska,frisk,0_0,0_2
förbannas,förbannade,2_7,2_11
rullen,rullas,2_14,2_7
förhindra,förhindrades,2_12,2_10
tjurarna,tjur,1_4,1_1
skilja,skilja,0_0,0_0
ränna,ränna,0_0,0_0
mött,mötte,0_10,0_1
Akas,Akar,2_7,2_9
ogudaktiga,ogudaktigt,0_0,0_10
bjudet,bjudes,0_2,0_3
förvisad,förvisade,0_5,0_1
plåga,plågades,2_12,2_10
förökade,föröken,2_11,2_14
förordna,förordnat,2_12,2_5
frikostig,frikostige,0_2,0_5
fördärv,fördärvad,2_2,2_3
slitit,slites,0_14,0_3
rullande,rullen,2_8,2_14
uttydde,uttyd,0_1,0_2
uppenbarad,uppenbaras,2_3,2_7
längtan,längten,2_2,2_14
avlägsen,avlägsen,1_7,1_7
femtedel,femtedelen,1_1,1_7
ljusstake,ljusstakar,1_1,1_0
enes,ena,0_3,0_0
ropet,ropas,2_4,2_7
sedd,seden,0_5,0_6
Maaseja,Maasejas,0_0,0_11
hoppande,hoppades,2_8,2_10
stol,stolen,2_2,2_14
fäster,fästas,0_8,0_11
Driv,Driv,1_1,1_1
byggande,byggde,0_9,0_1
prästen,präster,1_7,1_0
förbittra,förbittrades,2_12,2_10
uppföras,uppfört,0_11,0_10
suck,suckar,2_2,2_9
vinge,vingar,1_1,1_0
frigivas,frigiven,0_11,0_6
föraktat,förakta,2_5,2_12
orättrådig,orättrådighet,0_2,0_7
röres,rörde,0_3,0_1
byggas,byggda,0_11,0_0
släppe,släppt,0_5,0_10
sila,sila,0_0,0_0
vunnit,vunna,0_14,0_0
sänkas,sänker,0_11,0_8
spelen,spelade,2_14,2_11
vållade,vållen,2_11,2_14
arbetarna,arbetade,2_13,2_11
anställt,anställda,0_10,0_0
ljusstaken,ljusstakar,1_7,1_0
förfärar,förfärat,2_9,2_5
höjer,höje,0_8,0_5
borgen,borgarna,2_14,2_13
ålägga,ålägges,0_0,0_3
befalla,befallde,0_0,0_1
liksidig,liksidigt,0_2,0_10
vittnat,vittnade,2_5,2_11
rigla,riglat,2_12,2_5
gudfruktigt,gudfruktiga,0_10,0_0
jublar,juble,2_9,2_15
knopparna,knopp,1_4,1_1
skylt,skyla,0_10,0_0
uppvaknar,uppvaknade,2_9,2_11
mönstrade,mönstrades,2_11,2_10
förborgade,förborgad,0_1,0_5
köpman,köpmans,1_1,1_2
Kenan,Kenan,0_6,0_6
miste,mist,0_5,0_2
tröst,tröstade,2_2,2_11
spänner,spänna,0_8,0_0
återspeglar,återspegla,2_9,2_12
församlingstjänare,församlingstjänares,0_5,0_3
våd,våd,1_1,1_1
högtidsskaror,högtidsskaran,0_13,0_2
starkt,starka,0_10,0_0
fogades,fogar,2_10,2_9
stenklyfta,stenklyftor,0_0,0_13
förlåter,förlåtet,0_8,0_2
försökte,försöker,0_1,0_8
uppväcker,uppväcka,0_8,0_0
segern,segerns,1_1,1_2
trängt,tränga,0_10,0_0
segerrika,segerrik,0_0,0_2
hundarna,hund,1_4,1_1
bevara,bevaren,2_12,2_14
hugger,hugges,0_8,0_3
vanärar,vanärade,2_9,2_11
släkterna,släkte,1_5,1_1
uppfyller,uppfyllde,0_8,0_1
blotten,blottas,2_14,2_7
utfärden,utfärdade,2_14,2_11
Babels,Babel,1_2,1_1
berömt,berömda,0_10,0_0
stöt,stötte,0_2,0_1
göra,göre,0_0,0_5
Gomorra,Gomorras,0_0,0_11
stadgad,stadgan,2_3,2_2
libyerna,libyer,1_5,1_0
tvingade,tvingar,2_11,2_9
verkar,verk,2_9,2_2
lada,lador,0_0,0_13
Anatot,Anatots,1_1,1_2
vedergällt,vedergälla,0_10,0_0
begabbande,begabba,2_8,2_12
röres,rörande,0_3,0_9
utsläckes,utsläcker,0_3,0_8
knorrar,knorrade,2_9,2_11
fjättrar,fjättra,2_9,2_12
skapat,skapad,2_5,2_3
släpade,släpet,2_11,2_4
dagakarls,dagakarlens,1_2,1_6
ljugit,ljuger,0_14,0_8
fördöma,fördömen,0_0,0_6
dragas,drage,0_11,0_5
ställda,ställt,0_0,0_10
funnen,funne,0_6,0_5
stött,stöt,0_10,0_2
förtäljen,förtäljt,0_6,0_10
Sippors,Sippora,0_4,0_0
underkastat,underkastas,2_5,2_7
Eleasa,Eleasar,2_12,2_9
beredd,beredda,0_5,0_0
höjt,höjer,0_10,0_8
kallades,kallad,2_10,2_3
uppeggade,uppegga,2_11,2_12
sjunkit,sjunker,0_14,0_8
fullbordad,fullbordan,2_3,2_2
förhärjade,förhärjat,2_11,2_5
dörr,dörren,1_1,1_7
redde,reden,0_1,0_6
uppgives,uppgiva,0_3,0_0
årsgammalt,årsgammal,0_10,0_2
hopar,hopa,2_9,2_12
gasell,gasellen,1_1,1_7
omkommit,omkommo,0_14,0_15
slutat,slutade,2_5,2_11
förbunden,förbund,1_7,1_1
lag,laga,2_2,2_12
ivriga,ivrig,0_0,0_2
tjuren,tjurens,1_7,1_6
åter,åt,1_0,1_1
fräckas,fräck,0_11,0_2
baka,bakas,2_12,2_7
hängt,hängde,0_10,0_1
förkunnades,förkunnare,2_10,2_1
bakar,bak,2_9,2_2
svaras,svarande,2_7,2_8
berg,berget,1_1,1_8
granatträden,granatträdet,1_7,1_8
mannen,mannat,2_14,2_5
tillgivit,tillgiver,0_14,0_8
menar,menat,2_9,2_5
ohelgat,ohelgad,2_5,2_3
landets,land,1_9,1_1
känden,kända,0_6,0_0
träldomen,träldomens,1_7,1_6
frukten,fruktan,2_14,2_2
dröj,dröja,0_2,0_0
stadgarna,stadgat,2_13,2_5
Job,Jobs,1_1,1_2
stångar,stång,2_9,2_2
utsago,utsagor,0_15,0_13
Husen,Husas,0_6,0_11
bevisat,bevisa,2_5,2_12
avbilderna,avbilder,1_5,1_0
mogen,mogen,1_7,1_7
ljudit,ljuda,0_14,0_0
inredde,inreda,0_1,0_0
svagare,svagas,0_12,0_11
häftig,häftig,0_2,0_2
lämnat,lämnas,2_5,2_7
kval,kvalen,0_2,0_6
sträcka,sträcker,0_0,0_8
prisar,prisad,2_9,2_3
snabb,snabba,0_2,0_0
tillsluta,tillsluter,0_0,0_8
åkerstycket,åkerstycke,1_8,1_1
visar,visad,2_9,2_3
brottsligt,brottsliga,0_10,0_0
eldslåga,eldslågor,0_0,0_13
rikes,rikare,0_3,0_12
fostran,fostren,2_2,2_14
leven,leva,0_6,0_0
smides,smide,0_3,0_5
herden,herdar,1_7,1_0
lägrat,lägrad,2_5,2_3
sannfärdiga,sannfärdig,0_0,0_2
kinden,kinder,1_7,1_0
stänkes,stänka,0_3,0_0
taget,tagas,0_2,0_11
återstod,återstodo,0_2,0_15
intagas,intager,0_11,0_8
lagen,laga,2_14,2_12
insatt,insatte,0_10,0_1
förfarna,förfara,0_0,0_0
inviga,invigas,0_0,0_11
filisté,filistéerna,1_1,1_5
bergen,bergets,1_7,1_9
släktet,släkt,1_8,1_1
rannsakar,rannsaken,2_9,2_14
bygg,bygga,0_2,0_0
förbidan,förbidade,2_2,2_11
betänkt,betänken,0_10,0_6
förbunds,förbundets,1_2,1_9
vägd,väga,0_5,0_0
mura,mur,2_12,2_2
avskilda,avskild,0_0,0_2
hänt,hända,0_10,0_0
tyngde,tyngda,0_1,0_0
dragit,dragna,0_14,0_0
Människosonens,Människoson,1_6,1_1
fostrad,fostrar,2_3,2_9
räddat,räddare,2_5,2_1
an,anda,0_2,0_0
fresten,frestas,2_14,2_7
Jefunnes,Jefunne,1_2,1_1
Tekoa,Tekoas,0_0,0_11
inbärgade,inbärgen,2_11,2_14
bar,bar,0_2,0_2
blottar,blottas,2_9,2_7
glädje,glädjens,1_1,1_6
fattat,fattades,2_5,2_10
behövas,behöva,0_11,0_0
vaktar,vaktade,2_9,2_11
visad,vise,2_3,2_15
visat,visan,2_5,2_2
gud,gudarna,1_1,1_4
etiopier,etiopier,1_0,1_0
hästar,hästens,1_0,1_6
lejonens,lejonen,1_6,1_7
tvingat,tvingade,2_5,2_11
släpet,släpas,2_4,2_7
mur,murare,2_2,2_1
bevisning,bevisa,2_0,2_12
efterföljd,efterföljde,0_5,0_1
Salmona,Salmone,0_0,0_5
upprättar,upprättad,2_9,2_3
lovade,loven,2_11,2_14
stäng,stänger,0_2,0_8
tänkt,tänke,0_10,0_5
ödelagd,ödelagda,0_2,0_0
sjönko,sjönk,0_15,0_2
murar,murarna,2_9,2_13
köp,köpen,0_2,0_6
lägret,lägra,2_4,2_12
upptänden,upptänd,0_6,0_2
präktigare,präktiga,0_12,0_0
förkunnat,förkunnas,2_5,2_7
göras,gör,0_11,0_2
berget,bergets,1_8,1_9
dömt,dömes,0_10,0_3
fastnat,fastnade,2_5,2_11
skuldoffersvädur,skuldoffersväduren,1_1,1_7
starkhet,starka,0_7,0_0
anser,ansa,0_8,0_0
sönderbrutet,sönderbruten,1_8,1_7
året,år,1_8,1_1
uttalar,uttalade,2_9,2_11
halta,halta,2_12,2_12
molnens,molnet,1_6,1_8
vänt,väns,0_10,0_4
ger,ger,0_2,0_2
gudfruktiga,gudfruktigt,0_0,0_10
skifte,skiftat,2_15,2_5
Sebas,Seba,0_11,0_0
gräte,gräten,0_5,0_6
kallas,kallar,2_7,2_9
var,var,0_2,0_2
förtär,förtärde,0_2,0_1
fångarna,fång,2_13,2_2
skrämmes,skrämma,0_3,0_0
vimlar,vimla,2_9,2_12
anställa,anställda,0_0,0_0
väggen,vägg,1_7,1_1
Jispa,Jispan,0_0,0_2
stöter,stöten,0_8,0_6
stadgen,stadgan,2_14,2_2
förrådde,förrådda,0_1,0_0
ärat,är,2_5,2_2
utbytte,utbyter,0_1,0_8
flyttades,flyttas,2_10,2_7
bortkastade,bortkastat,0_1,0_10
styggelser,styggelsen,1_0,1_7
drag,drager,0_2,0_8
hörande,hör,0_9,0_2
vitare,vitt,0_12,0_10
nitälsken,nitälskande,2_14,2_8
utkorade,utkoras,2_11,2_7
sköld,sköld,1_1,1_1
axen,axens,1_7,1_6
uppfyllas,uppfyllen,0_11,0_6
intag,intagit,0_2,0_14
bevarade,bevarad,2_11,2_3
gagn,gagnade,2_2,2_11
kalv,kalv,2_2,2_2
rev,revo,0_2,0_15
slumrat,slumrar,2_5,2_9
skattmästare,skattmästarna,0_5,0_0
Nilflod,Nilflodens,1_1,1_6
stark,starkare,0_2,0_12
fötter,fött,1_0,1_1
uppskrivna,uppskrivet,0_0,0_2
rådfrågat,rådfrågade,2_5,2_11
samlade,samlades,2_11,2_10
ankar,ankaren,0_2,0_6
sträcke,sträckt,0_5,0_10
tränga,tränges,0_0,0_3
lovsjungen,lovsjunger,0_6,0_8
hälsat,hälsen,2_5,2_14
åsninna,åsninnor,0_0,0_13
begrov,begrovo,0_2,0_15
beträdde,beträdd,0_1,0_5
dåren,dåra,2_14,2_12
sidoväggarna,sidoväggar,1_4,1_0
ogärningar,ogärningen,1_0,1_7
bestyr,bestyret,0_2,0_2
silverpenning,silverpenningarna,1_1,1_4
förtal,förtal,2_2,2_2
undervisa,undervisas,2_12,2_7
fullbordad,fullbordades,2_3,2_10
försyndade,försyndar,2_11,2_9
stad,stad,1_1,1_1
vax,vaxet,0_2,0_2
förskjut,förskjuta,0_2,0_0
förvaltade,förvaltare,2_11,2_1
sänd,sända,0_2,0_0
delarna,del,2_13,2_2
Lea,Leas,0_0,0_11
omslöts,omslöto,0_4,0_15
sprutade,sprutar,2_11,2_9
bespejat,bespejen,2_5,2_14
upprätta,upprättad,2_12,2_3
människobarnens,människobarns,1_6,1_2
fäkreaturs,fäkreatur,1_2,1_1
våldsverkaren,våldsverkare,0_6,0_5
ställ,ställt,0_2,0_10
hud,huden,1_1,1_7
träffa,träffades,2_12,2_10
namn,namns,1_1,1_2
skåda,skådat,2_12,2_5
fastar,fastare,2_9,2_1
upptaga,upptaget,0_0,0_2
ungas,ungarna,2_7,2_13
fattad,fattar,2_3,2_9
fostren,fostra,2_14,2_12
såret,sårande,2_4,2_8
bädd,bäddar,2_2,2_9
erövra,erövrade,2_12,2_11
uttalat,uttalade,2_5,2_11
tillsluter,tillslutet,0_8,0_2
föröke,förökat,2_15,2_5
utrota,utrotas,2_12,2_7
förmådden,förmådde,1_7,1_1
sten,stenad,2_2,2_3
antändas,antänd,0_11,0_2
dansar,dansade,2_9,2_11
beblanda,beblandar,2_12,2_9
flöge,flögo,0_5,0_15
at,at,0_2,0_2
förhudarna,förhuden,1_4,1_7
svara,svaret,2_12,2_4
förgripa,förgriper,0_0,0_8
invig,invigen,0_2,0_6
krukor,kruka,0_13,0_0
frivillig,frivilligt,0_2,0_10
ingång,ingångarna,1_1,1_4
klar,klar,2_2,2_2
anstiftades,anstiftade,2_10,2_11
finge,finger,0_5,0_8
beskär,beskära,0_2,0_0
pelikan,pelikaner,1_1,1_0
hedmarker,hedmark,1_0,1_1
hälsade,hälsning,2_11,2_0
strövskaran,strövskara,0_2,0_0
lös,löste,0_2,0_1
utfärdades,utfärdat,2_10,2_5
bedrövat,bedrövas,2_5,2_7
flyger,flygande,0_8,0_9
frälsare,fräls,2_1,2_2
förhärligar,förhärligas,2_9,2_7
jagande,jagad,2_8,2_3
yxa,yxa,0_0,0_0
bogen,bog,1_7,1_1
stenarna,sten,2_13,2_2
ställa,ställda,0_0,0_0
präster,prästens,1_0,1_6
begånget,begången,1_8,1_7
var,vars,0_2,0_4
lasta,lastad,2_12,2_3
förverkade,förverkat,0_1,0_10
släkt,släkte,1_1,1_1
begabbade,begabba,2_11,2_12
banen,banat,2_14,2_5
andre,andra,2_15,2_12
utröna,utrönt,0_0,0_10
Kan,Kana,0_2,0_0
lindat,lindade,2_5,2_11
visar,visade,2_9,2_11
antog,antogo,0_2,0_15
beblanda,beblandning,2_12,2_0
oryggligt,oryggliga,0_10,0_0
rädes,rädas,0_3,0_11
stjärten,stjärt,1_7,1_1
sådanas,sådana,0_11,0_0
drivit,drivas,0_14,0_11
rövar,rövas,2_9,2_7
renat,renades,2_5,2_10
lägges,läggas,0_3,0_11
förmenat,förmenande,2_5,2_8
anfall,anfalla,0_2,0_0
spänna,spännen,0_0,0_6
lärjunge,lärjungar,1_1,1_0
fyllt,fyllen,0_10,0_6
genomborrar,genomborras,2_9,2_7
längta,längta,2_12,2_12
upphäver,upphävt,0_8,0_10
åts,åten,1_2,1_7
hållen,håller,0_6,0_8
Skilj,Skilj,1_1,1_1
plundrare,plundrade,2_1,2_11
beskärde,beskäres,0_1,0_3
frestat,frestade,2_5,2_11
fria,friar,2_12,2_9
ringe,ringare,2_15,2_1
böjt,böjes,0_10,0_3
fastande,fastar,2_8,2_9
lossat,lossar,2_5,2_9
utropat,utropa,2_5,2_12
höljde,höljd,0_1,0_5
sänk,sänka,0_2,0_0
lärjungar,lärjunge,1_0,1_1
öppnade,öppnar,2_11,2_9
inrättat,inrättade,2_5,2_11
sak,sakens,1_1,1_6
inbjuda,inbjuden,0_0,0_6
fördrivna,fördrivas,0_0,0_11
täcke,täckas,0_5,0_11
brukade,bruka,2_11,2_12
förtrycken,förtryckare,0_6,0_12
räkna,räkne,2_12,2_15
nöjer,nöjd,0_8,0_5
uträttar,uträtta,2_9,2_12
invigas,invig,0_11,0_2
rädde,rädes,0_1,0_3
spordes,sporde,1_2,1_1
slag,slagit,0_2,0_14
stänkt,stänka,0_10,0_0
läsa,läsen,0_0,0_6
överflödande,överflödar,2_8,2_9
hatat,hata,2_5,2_12
vildåsna,vildåsnan,0_0,0_2
