tortímist,tortímt,0_7,0_17
seldir,seld,1_4,1_0
heimskur,heimskir,1_12,1_4
verða,verðs,1_14,1_13
afrækt,afrækir,0_17,0_8
eilífar,eilífi,1_9,1_7
þyrma,þyrmt,0_20,0_17
prestur,presturinn,1_12,1_16
ókunna,ókunna,1_14,1_14
freista,freistar,1_14,1_9
læst,læsið,0_17,0_19
líkþráa,líkþráir,0_20,0_8
konung,konungurinn,1_0,1_16
ákærir,ákæra,0_8,0_20
hjálp,hjálpin,1_0,1_6
beitt,beit,0_17,0_14
visku,viskan,1_17,1_3
bjóðum,bjóða,1_2,1_14
ríkum,rík,0_1,0_14
gjör,gjörði,0_14,0_5
fátækum,fátækur,1_2,1_12
afrækt,afrækja,0_17,0_6
óstyrki,óstyrkur,1_7,1_12
reisi,reist,0_15,0_17
keypt,keypti,1_0,1_7
höggormum,höggormar,1_2,1_9
mælt,mæl,0_17,0_14
lærisveininn,lærisveini,1_5,1_7
hluti,hluturinn,1_7,1_16
óhreinu,óhreinum,1_17,1_2
Nafn,Nafnið,1_0,1_15
saurga,saurgi,1_14,1_7
fjall,fjalli,1_0,1_7
voni,vonar,1_7,1_9
klæðin,klæði,1_6,1_7
ráðast,ráðið,1_19,1_15
sýnst,sýn,0_12,0_14
jarðneskan,jarðnesk,1_3,1_0
neitað,neitar,1_8,1_9
Mattata,Mattats,1_14,1_13
hrósaði,hrós,1_11,1_0
Skyldu,Skyldi,1_17,1_7
Ert,Ers,1_0,1_13
búin,bú,0_3,0_14
smíð,smíði,1_0,1_7
sakfella,sakfella,1_14,1_14
flokkinn,flokk,1_5,1_0
prédikið,prédikað,1_15,1_8
vond,vondur,1_0,1_12
afneitum,afneiti,1_2,1_7
leitað,leiti,1_8,1_7
píslum,píslir,1_2,1_4
játa,játar,1_14,1_9
þjóð,þjóðum,1_0,1_2
þrenging,þrengingar,1_0,1_9
Heródesar,Heródes,1_9,1_0
hanga,hangir,1_14,1_4
beinar,beinir,1_9,1_4
krossfesta,krossfest,1_14,1_0
spotti,spottað,1_7,1_8
varast,varir,0_11,0_8
steinum,steini,1_2,1_7
orðunum,orðs,1_1,1_13
uppfylla,uppfylli,0_20,0_15
safnaði,safna,1_11,1_14
sver,sverð,0_14,0_18
gjöri,gjörir,0_15,0_8
orðinu,orð,1_10,1_0
vegsamað,vegsamið,1_8,1_15
mælistikur,mælistiku,1_12,1_17
fremur,fremja,0_16,0_6
munir,muntu,0_8,0_4
spádóm,spádómur,1_0,1_12
hreykinn,hreykir,0_2,0_8
illir,illa,1_4,1_14
hætti,hætt,1_7,1_0
hastar,hasta,1_9,1_14
stær,stær,0_14,0_14
iðrast,iðrar,1_19,1_9
drýgið,drýgir,0_19,0_8
öruggir,örugga,1_4,1_14
Kristur,Krist,1_12,1_0
hvíldardaginn,hvíldardag,1_5,1_0
ósýrðum,ósýrðu,1_2,1_17
læknast,læknaði,1_19,1_11
pant,pantur,1_0,1_12
lokið,lokum,1_15,1_2
lagður,lagðir,1_12,1_4
hálfu,hálft,1_17,1_0
skyldi,skylduð,1_7,1_18
þolið,þoli,1_15,1_7
fullnuð,fullnast,1_18,1_19
vegurinn,vegum,1_16,1_2
hagi,hagað,1_7,1_8
greið,greiðið,0_14,0_19
situr,sitt,0_16,0_17
prestar,presturinn,1_9,1_16
treyst,treysta,1_0,1_14
el,elti,0_14,0_0
villast,villu,0_11,0_10
engils,engil,1_13,1_0
hastaði,hastar,1_11,1_9
ónýtast,ónýta,0_11,0_20
elskuð,elsku,1_18,1_17
kynslóðar,kynslóð,1_9,1_0
Filippus,Filippusi,1_0,1_7
hjúpast,hjúp,1_19,1_0
hirði,hirðar,1_7,1_9
þjónið,þjón,1_15,1_0
hvílík,hvílíkur,1_0,1_12
Margir,Margt,0_8,0_17
vatn,vatns,1_0,1_13
talaði,talinn,1_11,1_5
þinn,þinni,1_0,1_7
kost,kostum,1_0,1_2
munt,munir,0_17,0_8
byrjaði,byrjar,1_11,1_9
bein,bein,1_0,1_0
veginn,vega,1_5,1_14
dagar,dags,1_9,1_13
þrjóta,þrjóti,1_14,1_7
prestur,prestar,1_12,1_9
gagna,gagni,1_14,1_7
leitast,leitt,1_19,1_0
helgu,helgur,1_17,1_12
þorpa,þorpi,1_14,1_7
fórnfæra,fórnfært,0_20,0_17
hrópa,hrópaði,1_14,1_11
fórn,fórna,0_9,0_21
bjart,bjartur,1_0,1_12
kyrru,kyrrt,1_17,1_0
dýrmætan,dýrmæta,1_3,1_14
munir,munu,0_8,0_10
lítilsvirða,lítilsvirðir,1_14,1_4
fullnast,fullnuð,1_19,1_18
safnaðar,safnaða,1_9,1_14
einir,einar,1_4,1_9
breyta,breytir,0_20,0_8
hyggi,hyggist,0_15,0_7
lík,líki,0_14,0_15
orðin,orða,1_6,1_14
elskaði,elskuð,1_11,1_18
lýða,lýð,1_14,1_0
þegið,þegin,0_19,0_3
haldna,haldin,0_21,0_3
byggir,byggði,0_8,0_5
fæ,fæði,0_14,0_5
spámanns,spámanna,1_13,1_14
stöðug,stöðug,1_0,1_0
flutt,flutti,1_0,1_7
hórdómur,hórdómi,1_12,1_7
stein,stein,1_0,1_0
raustar,raustu,1_9,1_17
beita,beitt,0_20,0_17
meistara,meistarar,1_14,1_9
rekið,rekin,0_19,0_3
borgir,borg,1_4,1_0
postula,postuli,1_14,1_7
brauðin,brauð,1_6,1_0
þjófur,þjófar,1_12,1_9
ávöxturinn,ávöxtur,1_16,1_12
brjóta,brjótum,1_14,1_2
Guðs,Guði,1_13,1_7
þyrstir,þyrsti,1_4,1_7
samkunda,samkunda,1_14,1_14
réttlætast,réttlætir,0_11,0_8
plágur,plágum,1_12,1_2
hróp,hrópa,1_0,1_14
sjó,sjón,0_14,0_9
sáu,sái,0_10,0_15
högg,höggna,0_14,0_21
drökmur,drökmu,1_12,1_17
réttlátur,réttlátir,1_12,1_4
vondur,vondar,1_12,1_9
slíkum,slíkan,1_2,1_3
eilífi,eilífan,1_7,1_3
blóðinu,blóði,1_10,1_7
slátra,slátrar,1_14,1_9
sama,sami,1_14,1_7
striti,strita,1_7,1_14
smíðum,smíði,1_2,1_7
Réttu,Rétt,0_4,0_17
reynast,reynst,0_11,0_12
dómurinn,dóm,1_16,1_0
hlýðið,hlýða,1_15,1_14
skurðgoðunum,skurðgoðum,1_1,1_2
gjörið,gjörum,0_19,0_1
presturinn,prestur,1_16,1_12
víngarð,víngarð,1_0,1_0
sæl,sælan,1_0,1_3
hvíldu,hvíld,1_17,1_0
ríkdóminn,ríkdóm,1_5,1_0
fullu,fullur,1_17,1_12
fótunum,fótur,1_1,1_12
uppvekja,uppvekur,0_6,0_16
kennd,kenndir,1_0,1_4
fæ,fæðu,0_14,0_13
fjandskapur,fjandskapinn,1_12,1_5
vísið,víst,1_15,1_0
vegið,vegar,1_15,1_9
líka,líkist,0_20,0_7
veitir,veittu,0_8,0_4
sýni,sýnst,0_15,0_12
guðlasti,guðlasta,1_7,1_14
velþóknanleg,velþóknanleg,1_0,1_0
gættu,gætt,0_4,0_17
láta,látum,0_20,0_1
breytum,breytið,0_1,0_19
dauðu,dauða,1_17,1_14
andstæðingurinn,andstæðingi,1_16,1_7
mættuð,mættum,1_18,1_2
áminnum,áminnið,0_1,0_19
reynd,reyndar,1_0,1_9
veg,vegur,1_0,1_12
áttuð,áttað,1_18,1_8
getið,geta,1_15,1_14
brúðkaupsgestir,brúðkaupsgestum,1_4,1_2
engin,engu,1_6,1_17
básúnur,básúnu,1_12,1_17
móð,móðir,1_0,1_4
lagi,lag,0_15,0_14
Týrusar,Týrus,1_9,1_0
sauðir,sauðinn,1_4,1_5
leiti,leitast,1_7,1_19
leynda,leyndum,1_14,1_2
hópur,hóp,1_12,1_0
ofsækir,ofsækja,0_8,0_6
mælið,mæltu,0_19,0_4
höggormurinn,höggormar,1_16,1_9
gæfur,gæfum,1_12,1_2
skírt,skírast,0_17,0_11
þreyta,þreytst,0_20,0_12
málinu,málið,1_10,1_15
vonda,vond,1_14,1_0
réttur,rétta,1_12,1_14
kona,konar,1_14,1_9
dómur,dómi,1_12,1_7
bundu,bundin,0_10,0_3
réttvísi,réttvís,1_7,1_0
eigum,eigin,0_1,0_3
óskað,óskum,1_8,1_2
heilla,heilli,1_14,1_7
rekur,rekja,0_16,0_6
akurinn,akurinn,1_16,1_16
siðu,siðum,1_17,1_2
musteri,musterinu,1_7,1_10
ríkdómur,ríkdóms,1_12,1_13
leiddur,leiddu,1_12,1_17
seldur,selduð,1_12,1_18
gjöra,gjörum,0_20,0_1
hughraustir,hughraust,1_4,1_0
síið,síðu,0_19,0_13
talentu,talentur,1_17,1_12
læri,lærið,0_15,0_19
gróðursettu,gróðursett,1_17,1_0
skipar,skipið,1_9,1_15
gróðavegur,gróðaveg,1_12,1_0
takið,taktu,0_19,0_4
þorpi,þorpum,1_7,1_2
fávísu,fávísa,1_17,1_14
vísu,vísir,1_17,1_4
gæti,gætur,0_15,0_16
stuttur,stuttan,1_12,1_3
fullreyndur,fullreynd,1_12,1_0
smurði,smurðu,0_5,0_13
boða,boðað,1_14,1_8
eldslogum,eldslogi,1_2,1_7
ríkt,ríki,0_17,0_15
ákallar,ákall,1_9,1_0
kyssa,kyssi,0_20,0_15
tekur,tekst,0_16,0_12
hverfur,hverfum,1_12,1_2
mínar,míns,1_9,1_13
skiljið,skilji,1_15,1_7
stóðu,stóð,1_17,1_0
heims,heim,1_13,1_0
eiðs,eiður,1_13,1_12
frétt,fréttu,1_0,1_17
sífellda,sífelldum,1_14,1_2
sendu,sendum,1_17,1_2
boðskapur,boðskapurinn,1_12,1_16
ríkja,ríku,0_6,0_10
veitist,veittu,0_7,0_4
góði,góð,1_7,1_0
höggna,höggin,0_21,0_3
Opnar,Opnaði,1_9,1_11
snert,snertu,0_17,0_4
trúa,trúu,0_20,0_10
full,fullum,1_0,1_2
lík,líkir,0_14,0_8
ekkju,ekkjur,1_17,1_12
varðveitast,varðveit,0_11,0_14
lest,leist,0_12,0_7
hrósum,hrósaði,1_2,1_11
kvíða,kvíða,1_14,1_14
líki,líka,0_15,0_20
Suma,Sum,1_14,1_0
hirði,hirðir,1_7,1_4
ósæmilegt,ósæmilega,1_0,1_14
prédikar,prédikið,1_9,1_15
saurgar,saurga,1_9,1_14
ljómaði,ljómi,1_11,1_7
áhyggjur,áhyggjum,1_12,1_2
hreykja,hreykinn,0_6,0_2
fremja,fremja,0_6,0_6
lifið,lifum,0_19,0_1
lífi,líf,1_7,1_0
mælið,mælum,0_19,0_1
húsbóndi,húsbónda,1_7,1_14
lækna,lækir,0_21,0_8
Símeon,Símeons,1_0,1_13
hörpu,hörpu,1_17,1_17
dúkur,dúk,1_12,1_0
æðra,æðri,1_14,1_7
var,varið,0_14,0_19
veittu,veitum,0_4,0_1
réðu,réð,1_17,1_0
skuldar,skuldar,1_9,1_9
eigið,eigir,0_19,0_8
klædduð,klæddan,1_18,1_3
hrópaði,hrópa,1_11,1_14
hrósa,hrós,1_14,1_0
ryð,ryðið,0_14,0_19
völdum,völdin,1_2,1_6
heilsar,heilsið,1_9,1_15
hold,holdinu,1_0,1_10
rétta,rétti,1_14,1_7
nokkurs,nokkurt,1_13,1_0
prédika,prédiki,1_14,1_7
hungrar,hungri,1_9,1_7
fæðast,fæðist,0_11,0_7
andlitið,andlit,1_15,1_0
gáfa,gáfum,1_14,1_2
vænti,væntum,1_7,1_2
seld,seld,1_0,1_0
fjötrað,fjötri,1_8,1_7
dauð,dauði,1_0,1_7
hrósað,hrósaði,1_8,1_11
líflátinn,líflátið,1_5,1_15
stundir,stundið,1_4,1_15
klæddan,klæddir,1_3,1_4
traust,trausts,1_0,1_13
eigin,eigum,0_3,0_1
fenginn,fenguð,1_5,1_18
heilir,heilu,1_4,1_17
blinda,blind,1_14,1_0
frjálst,frjálsa,1_0,1_14
biðjið,biðjist,0_19,0_7
kvæntir,kvænti,0_8,0_15
Gyðings,Gyðing,1_13,1_0
dýrðar,dýrðar,1_9,1_9
þjónusta,þjónustan,1_14,1_3
varðveit,varðveitt,0_14,0_17
þyrna,þyrnum,1_14,1_2
fávísa,fávísa,1_14,1_14
réttlát,réttláti,1_0,1_7
uppskera,uppskerum,1_14,1_2
drekkið,drekk,1_15,1_0
gætum,gæti,0_1,0_15
smaragð,smaragður,1_0,1_12
leggið,legg,0_19,0_14
armur,armi,1_12,1_7
norðan,norðan,1_3,1_3
leyndardómi,leyndardómur,1_7,1_12
minn,minnt,0_14,0_17
söfnuðurinn,söfnuður,1_16,1_12
súlnagöngum,súlnagöng,1_2,1_0
eilíft,eilífar,1_0,1_9
bíðið,bíði,1_15,1_7
beinin,beinar,1_6,1_9
mæltu,mælum,0_4,0_1
kveðið,kveðja,0_19,0_6
lygara,lygarar,1_14,1_9
kostar,kost,1_9,1_0
meini,meinað,1_7,1_8
presta,prest,1_14,1_0
dó,dóu,1_0,1_17
blóð,blóðinu,1_0,1_10
reynir,reynum,0_8,0_1
söfnuðurinn,söfnuðir,1_16,1_4
Jórdan,Jórdanar,1_0,1_9
launin,launa,1_6,1_14
táknin,tákni,1_6,1_7
fullkominn,fullkomið,0_2,0_19
finnast,finnst,0_11,0_12
lifir,lifið,0_8,0_19
maklegur,maklegir,1_12,1_4
jarðnesk,jarðneskur,1_0,1_12
rétt,réttið,1_0,1_15
ónýtt,ónýti,0_17,0_15
styrkist,styrkja,0_7,0_6
boðað,boðaði,1_8,1_11
voru,vora,1_17,1_14
reynast,reynt,0_11,0_17
vitið,vit,0_19,0_14
staðin,staðinn,1_6,1_5
kominn,komist,0_2,0_7
þakkir,þakkar,1_4,1_9
farið,farin,0_19,0_3
tungan,tungu,1_3,1_17
kunnir,kunn,1_4,1_0
bátinn,bátur,1_5,1_12
sérhvern,sérhver,0_9,0_14
útlista,útlisti,1_14,1_7
opnað,opnast,1_8,1_19
kæra,kærir,0_20,0_8
limur,lima,1_12,1_14
verk,verk,1_0,1_0
fullu,fullu,1_17,1_17
gullbeltum,gullbelti,1_2,1_7
réttláta,réttlátur,1_14,1_12
skip,skipar,1_0,1_9
gætið,gætur,0_19,0_16
gæta,gæti,0_20,0_15
dag,dags,1_0,1_13
trúu,trúa,0_10,0_20
tak,taki,0_14,0_15
Æðst,Æðstu,0_17,0_4
virtir,virtar,1_4,1_9
Nakson,Naksons,1_0,1_13
torgið,torgum,1_15,1_2
átta,áttir,1_14,1_4
veitt,veiti,0_17,0_15
tek,tekur,0_14,0_16
verðið,verður,1_15,1_12
fastar,fasta,1_9,1_14
höndla,höndli,1_14,1_7
lofar,lofa,1_9,1_14
jarðneska,jarðneskum,1_14,1_2
þunguð,þungan,1_18,1_3
get,getað,1_0,1_8
daginn,dags,1_5,1_13
rífur,ríf,1_12,1_0
gróðaveg,gróðavegur,1_0,1_12
heilagir,heilagi,1_4,1_7
snúið,snúinn,1_15,1_5
fætur,fætt,1_12,1_0
uppfylltu,uppfylli,0_4,0_15
heilli,heillað,1_7,1_8
konungur,konungi,1_12,1_7
vatn,vatni,1_0,1_7
syndunum,synd,1_1,1_0
máttinn,mátt,1_5,1_0
fullkomin,fullkomin,0_3,0_3
dúka,dúkur,1_14,1_12
strandaði,strandar,1_11,1_9
hvílíka,hvílíkur,1_14,1_12
vegsamið,vegsamar,1_15,1_9
óstyrku,óstyrkir,1_17,1_4
styrk,styrk,0_14,0_14
blindir,blindum,1_4,1_2
röðin,röð,1_6,1_0
alda,aldur,1_14,1_12
dauðum,dauðu,1_2,1_17
sofum,sofa,0_1,0_20
lífið,lífinu,1_15,1_10
ópi,óp,1_7,1_0
mein,meinað,1_0,1_8
þrái,þráið,0_15,0_19
sonar,son,1_9,1_0
þorpinu,þorps,1_10,1_13
vegir,vegar,1_4,1_9
væri,værir,1_7,1_4
brúðkaup,brúðkaup,1_0,1_0
leiddir,leiddu,1_4,1_17
ölmusur,ölmusu,1_12,1_17
ætlar,ætli,1_9,1_7
skaltu,skal,0_4,0_14
skapa,skapað,1_14,1_8
veitt,veitast,0_17,0_11
unga,ungum,1_14,1_2
ljóna,ljóni,1_14,1_7
læsið,læsir,0_19,0_8
æsir,æstu,0_8,0_4
jarðneska,jarðneskur,1_14,1_12
vísa,vísaði,1_14,1_11
brauðin,brauðið,1_6,1_15
óskum,óskir,1_2,1_4
stóra,stórum,1_14,1_2
látinn,láttu,0_2,0_4
hryggist,hryggir,0_7,0_8
óvirt,óvirti,1_0,1_7
borði,borinn,0_5,0_2
lofgjörðin,lofgjörð,1_6,1_0
söfnuðinn,söfnuðunum,1_5,1_1
heimurinn,heims,1_16,1_13
rannsakar,rannsaka,1_9,1_14
fagna,fagnar,1_14,1_9
reki,rekið,0_15,0_19
fremja,fremur,0_6,0_16
standa,standast,1_14,1_19
upplýsa,upplýst,1_14,1_0
Kefas,Kefasar,1_0,1_9
Vandið,Vanda,1_15,1_14
vegsami,vegsamað,1_7,1_8
orka,orkið,1_14,1_15
skapaði,skapa,1_11,1_14
erfa,erfir,0_20,0_8
skilaði,skilin,1_11,1_6
fluttur,fluttum,1_12,1_2
samfélagi,samfélags,1_7,1_13
spyrja,spyrð,0_6,0_18
girndin,girnd,0_3,0_14
lambinu,lamb,1_10,1_0
hreykinn,hreykið,0_2,0_19
máltíða,máltíðar,1_14,1_9
jafna,jafnir,1_14,1_4
sköpun,sköpunin,1_0,1_6
mjöl,mjöls,1_0,1_13
nýja,nýi,0_6,0_15
þorpin,þorp,1_6,1_0
berja,berið,0_6,0_19
þorps,þorpinu,1_13,1_10
þekkt,þekki,0_17,0_15
lamb,lamb,1_0,1_0
sauðinn,sauða,1_5,1_14
séu,séð,0_10,0_18
gjörið,gjörast,0_19,0_11
