verzieht	verziehe	V;IND;PRS;2;PL	V;SBJV;PRS;1;SG	C
legest	leget	V;SBJV;PRS;2;SG	V;SBJV;PRS;2;PL	C
verkaufte	verkaufst	V;SBJV;PST;1;SG	V;IND;PRS;2;SG	C
anzeigt	anzeigen	V;IND;PRS;2;PL	N;DAT;PL	POS_PAIR_ERROR
hauest	haut	V;SBJV;PRS;2;SG	V;IND;PRS;2;PL	C
fragte	fragest	V;SBJV;PST;1;SG	V;SBJV;PRS;2;SG	C
heilet	heile	V;SBJV;PRS;2;PL	V;SBJV;PRS;1;SG	C
tat	taten	N;NOM;SG	N;DAT;PL	C
führe	führte	V;SBJV;PRS;1;SG	V;SBJV;PST;1;SG	C
gebäre	gebären	V;SBJV;PRS;1;SG	N;DAT;PL	TGT_SLOT_ERROR
zerstreuest	zerstreute	V;SBJV;PRS;2;SG	V;SBJV;PST;1;SG	C
anzögen	anzöge	N;DAT;PL	V;SBJV;PRS;1;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
Ellen	Elle	N;DAT;PL	V;SBJV;PRS;1;SG	TGT_SLOT_ERROR
trage	traget	V;SBJV;PRS;1;SG	V;SBJV;PRS;2;PL	C
dürft	dürfest	V;IND;PRS;2;PL	V;SBJV;PRS;2;SG	C
beide	beides	V;SBJV;PRS;1;SG	ADJ;ACC;SG	SRC_POS_ERROR;TGT_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
fahrt	fahrest	V;IND;PRS;2;PL	V;SBJV;PRS;2;SG	C
brauchst	brauchte	V;IND;PRS;2;SG	V;SBJV;PST;1;SG	C
Ringe	Ringen	V;SBJV;PRS;1;SG	N;DAT;PL	C
fehlet	fehlte	V;SBJV;PRS;2;PL	V;SBJV;PST;1;SG	C
Sorget	Sorgen	V;SBJV;PRS;2;PL	N;DAT;PL	POS_PAIR_ERROR
gelangte	gelangt	V;SBJV;PST;1;SG	V;IND;PRS;2;PL	C
Leide	Leiden	V;SBJV;PRS;1;SG	N;DAT;PL	C
beschädigt	beschädigten	V;IND;PRS;2;PL	V;SBJV;PST;3;PL	C
Willst	Wille	V;IND;PRS;2;SG	V;SBJV;PRS;1;SG	POS_PAIR_ERROR;TGT_SLOT_ERROR
sagst	saget	V;IND;PRS;2;SG	V;SBJV;PRS;2;PL	C
rühmest	rühmst	V;SBJV;PRS;2;SG	V;IND;PRS;2;SG	C
zerstreust	zerstreuten	V;IND;PRS;2;SG	V;SBJV;PST;3;PL	C
laufet	lauf	V;SBJV;PRS;2;PL	N;NOM;SG	POS_PAIR_ERROR
taufte	taufen	V;SBJV;PST;1;SG	N;DAT;PL	POS_PAIR_ERROR
teil	teile	N;NOM;SG	V;SBJV;PRS;1;SG	C
außen	außer	N;DAT;PL	ADJ;GEN;SG	POS_PAIR_ERROR;SRC_POS_ERROR;TGT_POS_ERROR;TGT_SLOT_ERROR
führest	führe	V;SBJV;PRS;2;SG	V;SBJV;PRS;1;SG	C
frage	fraget	V;SBJV;PRS;1;SG	V;SBJV;PRS;2;PL	C
spannt	spannen	V;IND;PRS;2;PL	N;DAT;PL	POS_PAIR_ERROR
dürfe	dürfte	V;SBJV;PRS;1;SG	V;SBJV;PST;1;SG	C
Röhre	Röhren	V;SBJV;PRS;1;SG	N;DAT;PL	C
pflanzt	pflanzest	V;IND;PRS;2;PL	V;SBJV;PRS;2;SG	C
Tiefen	Tiefe	N;DAT;PL	V;SBJV;PRS;1;SG	TGT_SLOT_ERROR
solche	solches	V;SBJV;PRS;1;SG	ADJ;ACC;SG	SRC_POS_ERROR;TGT_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
beider	beides	ADJ;GEN;SG	ADJ;ACC;SG	SRC_POS_ERROR;TGT_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
strecken	streckte	N;DAT;PL	V;SBJV;PST;1;SG	C
unserem	unseren	ADJ;DAT;SG	N;DAT;PL	SRC_POS_ERROR;TGT_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
setzest	setzte	V;SBJV;PRS;2;SG	V;SBJV;PST;1;SG	C
schätzen	schätze	N;DAT;PL	V;SBJV;PRS;1;SG	C
predigst	predigten	V;IND;PRS;2;SG	V;SBJV;PST;3;PL	C
versöhnt	versöhnst	V;IND;PRS;2;PL	V;IND;PRS;2;SG	C
Monde	Monden	V;SBJV;PRS;1;SG	N;DAT;PL	C
Gerichten	Gerichte	N;DAT;PL	V;SBJV;PRS;1;SG	TGT_SLOT_ERROR
koche	kochte	V;SBJV;PRS;1;SG	V;SBJV;PST;1;SG	C
fasse	fasset	V;SBJV;PRS;1;SG	V;SBJV;PRS;2;PL	C
säumet	säume	V;SBJV;PRS;2;PL	V;SBJV;PRS;1;SG	C
toten	tote	N;DAT;PL	V;SBJV;PRS;1;SG	TGT_SLOT_ERROR
wehren	wehrte	N;DAT;PL	V;SBJV;PST;1;SG	C
kommest	kommet	V;SBJV;PRS;2;SG	V;SBJV;PRS;2;PL	C
verdeckte	verdeckt	V;SBJV;PST;1;SG	V;IND;PRS;2;PL	C
demütiget	demütige	V;SBJV;PRS;2;PL	V;SBJV;PRS;1;SG	C
beweiset	beweise	V;SBJV;PRS;2;PL	V;SBJV;PRS;1;SG	C
stellen	stellst	N;DAT;PL	V;IND;PRS;2;SG	C
preise	preisen	V;SBJV;PRS;1;SG	N;DAT;PL	C
machet	machte	V;SBJV;PRS;2;PL	V;SBJV;PST;1;SG	C
ihren	ihrem	N;DAT;PL	ADJ;DAT;SG	SRC_POS_ERROR;TGT_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
schätzt	schätze	V;IND;PRS;2;PL	V;SBJV;PRS;1;SG	C
Broten	Brote	N;DAT;PL	V;SBJV;PRS;1;SG	TGT_SLOT_ERROR
Rechte	Rechten	V;SBJV;PST;1;SG	V;SBJV;PST;3;PL	SRC_SLOT_ERROR;TGT_SLOT_ERROR
Pflanzung	Pflanzungen	N;NOM;SG	N;DAT;PL	C
teil	teilet	N;NOM;SG	V;SBJV;PRS;2;PL	C
bekehrte	bekehrten	V;SBJV;PST;1;SG	V;SBJV;PST;3;PL	C
Hunderten	Hundert	N;DAT;PL	N;NOM;SG	C
ratet	rate	V;SBJV;PRS;2;PL	V;SBJV;PRS;1;SG	C
fluche	fluchten	V;SBJV;PRS;1;SG	V;SBJV;PST;3;PL	C
Meinet	Meinen	V;SBJV;PRS;2;PL	N;DAT;PL	TGT_SLOT_ERROR
lache	lachte	V;SBJV;PRS;1;SG	V;SBJV;PST;1;SG	C
lehrest	lehrst	V;SBJV;PRS;2;SG	V;IND;PRS;2;SG	C
schmelzen	schmelzt	N;DAT;PL	V;IND;PRS;2;PL	C
Götze	Götzen	V;SBJV;PRS;1;SG	N;DAT;PL	C
verziehst	verziehe	V;IND;PRS;2;SG	V;SBJV;PRS;1;SG	C
schenke	schenkest	V;SBJV;PRS;1;SG	V;SBJV;PRS;2;SG	C
lehrest	lehrte	V;SBJV;PRS;2;SG	V;SBJV;PST;1;SG	C
aufhobt	aufhoben	V;IND;PRS;2;PL	N;DAT;PL	SRC_SLOT_ERROR;TGT_SLOT_ERROR
jedem	jedes	ADJ;DAT;SG	ADJ;ACC;SG	SRC_POS_ERROR;TGT_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
sagen	saget	N;DAT;PL	V;SBJV;PRS;2;PL	C
brecht	brechet	V;IND;PRS;2;PL	V;SBJV;PRS;2;PL	C
zuhörte	zuhöret	V;SBJV;PST;1;SG	V;SBJV;PRS;2;PL	C
grüßte	grüßet	V;SBJV;PST;1;SG	V;SBJV;PRS;2;PL	C
Hast	Hat	V;IND;PRS;2;SG	V;IND;PRS;2;PL	TGT_SLOT_ERROR
Hundert	Hunderten	N;NOM;SG	N;DAT;PL	C
schlag	schlagest	N;NOM;SG	V;SBJV;PRS;2;SG	C
reizt	reizet	V;IND;PRS;2;PL	V;SBJV;PRS;2;PL	C
meinem	meine	ADJ;DAT;SG	V;SBJV;PRS;1;SG	SRC_POS_ERROR;SRC_SLOT_ERROR
zeugen	zeugest	N;DAT;PL	V;SBJV;PRS;2;SG	C
folge	folgen	V;SBJV;PRS;1;SG	N;DAT;PL	C
lernst	lernet	V;IND;PRS;2;SG	V;SBJV;PRS;2;PL	C
Werdet	Werde	V;SBJV;PRS;2;PL	V;SBJV;PRS;1;SG	C
Macht	Mache	V;IND;PRS;2;PL	V;SBJV;PRS;1;SG	C
steinigte	steinigst	V;SBJV;PST;1;SG	V;IND;PRS;2;SG	C
zerstreute	zerstreust	V;SBJV;PST;1;SG	V;IND;PRS;2;SG	C
schenkte	schenke	V;SBJV;PST;1;SG	V;SBJV;PRS;1;SG	C
ausführt	ausführte	V;IND;PRS;2;PL	V;SBJV;PST;1;SG	C
führest	führet	V;SBJV;PRS;2;SG	V;SBJV;PRS;2;PL	C
anzeigest	anzeigt	V;SBJV;PRS;2;SG	V;IND;PRS;2;PL	C
schenket	schenke	V;SBJV;PRS;2;PL	V;SBJV;PRS;1;SG	C
merken	merke	N;DAT;PL	V;SBJV;PRS;1;SG	C
Reizt	Reizen	V;IND;PRS;2;PL	N;DAT;PL	POS_PAIR_ERROR
forschte	forschen	V;SBJV;PST;1;SG	N;DAT;PL	POS_PAIR_ERROR
vertraut	vertrauten	V;IND;PRS;2;PL	V;SBJV;PST;3;PL	C
Gewürze	Gewürzen	V;SBJV;PRS;1;SG	N;DAT;PL	C
fällt	fällen	V;IND;PRS;2;PL	N;DAT;PL	POS_PAIR_ERROR
lest	leset	V;IND;PRS;2;PL	V;SBJV;PRS;2;PL	C
aufmachte	aufmacht	V;SBJV;PST;1;SG	V;IND;PRS;2;PL	C
Hebe	Heben	V;SBJV;PRS;1;SG	N;DAT;PL	C
trieben	trieb	N;DAT;PL	N;NOM;SG	C
erhöhet	erhöhst	V;SBJV;PRS;2;PL	V;IND;PRS;2;SG	C
bewährt	bewähret	V;IND;PRS;2;PL	V;SBJV;PRS;2;PL	C
bauest	bauet	V;SBJV;PRS;2;SG	V;SBJV;PRS;2;PL	C
zweiten	zweite	V;SBJV;PST;3;PL	V;SBJV;PST;1;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
berufe	berufen	V;SBJV;PRS;1;SG	N;DAT;PL	C
wurdet	wurde	V;SBJV;PRS;2;PL	V;SBJV;PRS;1;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
Einem	Eins	ADJ;DAT;SG	N;SG;COMPOUND	POS_PAIR_ERROR;SRC_POS_ERROR;TGT_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
preiset	preisen	V;SBJV;PRS;2;PL	N;DAT;PL	POS_PAIR_ERROR
scheinen	scheinet	N;DAT;PL	V;SBJV;PRS;2;PL	C
leer	leere	N;NOM;SG	V;SBJV;PRS;1;SG	C
brechet	brecht	V;SBJV;PRS;2;PL	V;IND;PRS;2;PL	C
Wesen	Westen	N;DAT;PL	V;SBJV;PST;3;PL	C
auflegst	auflegte	V;IND;PRS;2;SG	V;SBJV;PST;1;SG	C
gehört	gehören	V;IND;PRS;2;PL	N;DAT;PL	POS_PAIR_ERROR
steiget	steigen	V;SBJV;PRS;2;PL	N;DAT;PL	POS_PAIR_ERROR
schöpfen	schöpfest	N;DAT;PL	V;SBJV;PRS;2;SG	C
Male	Malen	V;SBJV;PRS;1;SG	N;DAT;PL	C
sitzet	sitzest	V;SBJV;PRS;2;PL	V;SBJV;PRS;2;SG	C
herrschest	herrschte	V;SBJV;PRS;2;SG	V;SBJV;PST;1;SG	C
Kräfte	Kräften	V;SBJV;PRS;1;SG	N;DAT;PL	C
stürzte	stürzt	V;SBJV;PST;1;SG	V;IND;PRS;2;PL	C
fragest	frage	V;SBJV;PRS;2;SG	V;SBJV;PRS;1;SG	C
raten	rate	N;DAT;PL	V;SBJV;PRS;1;SG	C
lobet	loben	V;SBJV;PRS;2;PL	N;DAT;PL	POS_PAIR_ERROR
verstehst	verstehest	V;IND;PRS;2;SG	V;SBJV;PRS;2;SG	C
liebst	lieb	V;IND;PRS;2;SG	N;NOM;SG	POS_PAIR_ERROR
gedenket	gedenkst	V;SBJV;PRS;2;PL	V;IND;PRS;2;SG	C
weiche	weichest	V;SBJV;PRS;1;SG	V;SBJV;PRS;2;SG	C
Meinem	Mein	ADJ;DAT;SG	N;NOM;SG	SRC_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
kaufet	kaufst	V;SBJV;PRS;2;PL	V;IND;PRS;2;SG	C
unseres	unseren	ADJ;ACC;SG	N;DAT;PL	SRC_POS_ERROR;TGT_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
fälle	fällen	V;SBJV;PRS;1;SG	N;DAT;PL	C
triebe	trieb	V;SBJV;PRS;1;SG	N;NOM;SG	C
haue	hauen	V;SBJV;PRS;1;SG	N;DAT;PL	C
begehre	begehrte	V;SBJV;PRS;1;SG	V;SBJV;PST;1;SG	C
leid	leide	N;NOM;SG	V;SBJV;PRS;1;SG	POS_PAIR_ERROR
hell	helle	N;NOM;SG	V;SBJV;PRS;1;SG	C
haltest	halte	V;SBJV;PRS;2;SG	V;SBJV;PRS;1;SG	C
nächsten	nächste	N;DAT;PL	V;SBJV;PRS;1;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
Neumonde	Neumonden	V;SBJV;PRS;1;SG	N;DAT;PL	C
haut	haue	V;IND;PRS;2;PL	V;SBJV;PRS;1;SG	C
keinem	keines	ADJ;DAT;SG	ADJ;ACC;SG	SRC_POS_ERROR;TGT_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
verstehet	verstehest	V;SBJV;PRS;2;PL	V;SBJV;PRS;2;SG	C
nähre	nähret	V;SBJV;PRS;1;SG	V;SBJV;PRS;2;PL	C
aufwacht	aufwachst	V;IND;PRS;2;PL	V;IND;PRS;2;SG	C
Solches	Solche	ADJ;ACC;SG	V;SBJV;PRS;1;SG	SRC_POS_ERROR;TGT_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
hörte	hörst	V;SBJV;PST;1;SG	V;IND;PRS;2;SG	C
machest	machet	V;SBJV;PRS;2;SG	V;SBJV;PRS;2;PL	C
bekennt	bekennet	V;IND;PRS;2;PL	V;SBJV;PRS;2;PL	C
Erstlingen	Erstlinge	N;DAT;PL	V;SBJV;PRS;1;SG	TGT_SLOT_ERROR
solchen	solch	N;DAT;PL	N;NOM;SG	POS_PAIR_ERROR;SRC_POS_ERROR;TGT_POS_ERROR;SRC_SLOT_ERROR
schlage	schlagt	V;SBJV;PRS;1;SG	V;IND;PRS;2;PL	C
erschreckt	erschreckte	V;IND;PRS;2;PL	V;SBJV;PST;1;SG	C
schaffet	schaffst	V;SBJV;PRS;2;PL	V;IND;PRS;2;SG	C
verziehe	verziehen	V;SBJV;PRS;1;SG	N;DAT;PL	TGT_SLOT_ERROR
Ebenen	Ebene	N;DAT;PL	V;SBJV;PRS;1;SG	TGT_SLOT_ERROR
teilen	teile	N;DAT;PL	V;SBJV;PRS;1;SG	C
könnest	könnt	V;SBJV;PRS;2;SG	V;IND;PRS;2;PL	C
gehorchet	gehorcht	V;SBJV;PRS;2;PL	V;IND;PRS;2;PL	C
reden	rede	N;DAT;PL	V;SBJV;PRS;1;SG	C
Ihre	Ihren	V;SBJV;PRS;1;SG	N;DAT;PL	SRC_POS_ERROR;TGT_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
bekehret	bekehrt	V;SBJV;PRS;2;PL	V;IND;PRS;2;PL	C
Obrigkeiten	Obrigkeit	N;DAT;PL	N;NOM;SG	C
bestellten	bestellte	V;SBJV;PST;3;PL	V;SBJV;PST;1;SG	C
steigest	steig	V;SBJV;PRS;2;SG	N;NOM;SG	POS_PAIR_ERROR
wende	wenden	V;SBJV;PRS;1;SG	N;DAT;PL	TGT_SLOT_ERROR
fragst	fragest	V;IND;PRS;2;SG	V;SBJV;PRS;2;SG	C
kriegte	krieget	V;SBJV;PST;1;SG	V;SBJV;PRS;2;PL	C
zürnet	zürnest	V;SBJV;PRS;2;PL	V;SBJV;PRS;2;SG	C
fraget	fragte	V;SBJV;PRS;2;PL	V;SBJV;PST;1;SG	C
sollst	sollt	V;IND;PRS;2;SG	V;IND;PRS;2;PL	C
keinem	keine	ADJ;DAT;SG	V;SBJV;PRS;1;SG	SRC_POS_ERROR;TGT_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
suchte	suchst	V;SBJV;PST;1;SG	V;IND;PRS;2;SG	C
pflanzet	pflanzest	V;SBJV;PRS;2;PL	V;SBJV;PRS;2;SG	C
machte	macht	V;SBJV;PST;1;SG	V;IND;PRS;2;PL	C
wechseln	wechselte	N;DAT;PL	V;SBJV;PST;1;SG	C
pflanzt	pflanze	V;IND;PRS;2;PL	V;SBJV;PRS;1;SG	C
solchem	solcher	ADJ;DAT;SG	ADJ;GEN;SG	SRC_POS_ERROR;TGT_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
Tun	Tut	N;DAT;PL	V;IND;PRS;2;PL	C
erfüllst	erfüllt	V;IND;PRS;2;SG	V;IND;PRS;2;PL	C
kennet	kennest	V;SBJV;PRS;2;PL	V;SBJV;PRS;2;SG	C
aufhebest	aufhebt	V;SBJV;PRS;2;SG	V;IND;PRS;2;PL	C
seien	seit	N;DAT;PL	V;IND;PRS;2;PL	POS_PAIR_ERROR;TGT_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
dankte	danket	V;SBJV;PST;1;SG	V;SBJV;PRS;2;PL	C
Decke	Decken	V;SBJV;PRS;1;SG	N;DAT;PL	C
fällst	fällt	V;IND;PRS;2;SG	V;IND;PRS;2;PL	C
wachsen	wachse	N;DAT;PL	V;SBJV;PRS;1;SG	C
handhabt	handhaben	V;IND;PRS;2;PL	N;DAT;PL	POS_PAIR_ERROR
schnitt	schnitten	N;NOM;SG	N;DAT;PL	C
wohnte	wohnet	V;SBJV;PST;1;SG	V;SBJV;PRS;2;PL	C
wegen	weg	N;DAT;PL	N;NOM;SG	C
suchen	sucht	N;DAT;PL	V;IND;PRS;2;PL	C
Basilisk	Basilisken	N;NOM;SG	N;DAT;PL	C
erfüllt	erfüllst	V;IND;PRS;2;PL	V;IND;PRS;2;SG	C
betrübten	betrübet	V;SBJV;PST;3;PL	V;SBJV;PRS;2;PL	C
macht	machst	V;IND;PRS;2;PL	V;IND;PRS;2;SG	C
Jochen	Joche	N;DAT;PL	V;SBJV;PRS;1;SG	TGT_SLOT_ERROR
ernte	erntete	N;NOM;SG	V;SBJV;PST;1;SG	C
lange	lang	V;SBJV;PRS;1;SG	N;NOM;SG	TGT_SLOT_ERROR
Entsetzet	Entsetzt	V;SBJV;PRS;2;PL	V;IND;PRS;2;PL	C
maßen	maß	N;DAT;PL	N;NOM;SG	C
kehren	kehre	N;DAT;PL	V;SBJV;PRS;1;SG	C
ferne	fern	V;SBJV;PRS;1;SG	N;NOM;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
morden	morde	N;DAT;PL	V;SBJV;PRS;1;SG	C
verkündiget	verkündigt	V;SBJV;PRS;2;PL	V;IND;PRS;2;PL	SRC_LEXICAL_ERROR
zählet	zählte	V;SBJV;PRS;2;PL	V;SBJV;PST;1;SG	C
Reihe	Reihen	V;SBJV;PRS;1;SG	N;DAT;PL	C
gelobet	gelobte	V;SBJV;PRS;2;PL	V;SBJV;PST;1;SG	C
Lobe	Lob	V;SBJV;PRS;1;SG	N;NOM;SG	C
rührte	rührst	V;SBJV;PST;1;SG	V;IND;PRS;2;SG	C
lehret	lehre	V;SBJV;PRS;2;PL	V;SBJV;PRS;1;SG	C
erhalte	erhaltet	V;SBJV;PRS;1;SG	V;SBJV;PRS;2;PL	C
werdest	werde	V;SBJV;PRS;2;SG	V;SBJV;PRS;1;SG	C
hattest	hatte	V;SBJV;PRS;2;SG	V;SBJV;PRS;1;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
wiederkamen	wiederkamt	N;DAT;PL	V;IND;PRS;2;PL	SRC_SLOT_ERROR;TGT_SLOT_ERROR
weichet	weichen	V;SBJV;PRS;2;PL	N;DAT;PL	POS_PAIR_ERROR
wegführen	wegführe	N;DAT;PL	V;SBJV;PRS;1;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
aller	allen	ADJ;GEN;SG	N;DAT;PL	SRC_POS_ERROR;TGT_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
keiner	keines	ADJ;GEN;SG	ADJ;ACC;SG	SRC_POS_ERROR;TGT_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
sitzt	sitzen	V;IND;PRS;2;PL	N;DAT;PL	POS_PAIR_ERROR
Pauken	Pauke	N;DAT;PL	V;SBJV;PRS;1;SG	C
falle	fallest	V;SBJV;PRS;1;SG	V;SBJV;PRS;2;SG	C
pflanzet	pflanze	V;SBJV;PRS;2;PL	V;SBJV;PRS;1;SG	C
kaufest	kaufte	V;SBJV;PRS;2;SG	V;SBJV;PST;1;SG	C
ausführe	ausführt	V;SBJV;PRS;1;SG	V;IND;PRS;2;PL	C
pflegte	pflege	V;SBJV;PST;1;SG	V;SBJV;PRS;1;SG	C
ausrottet	ausrottest	V;SBJV;PRS;2;PL	V;SBJV;PRS;2;SG	C
raten	ratet	N;DAT;PL	V;SBJV;PRS;2;PL	C
Grabe	Grab	V;SBJV;PRS;1;SG	N;NOM;SG	C
enge	eng	V;SBJV;PRS;1;SG	N;NOM;SG	TGT_SLOT_ERROR
halten	halte	N;DAT;PL	V;SBJV;PRS;1;SG	C
pflanze	pflanzte	V;SBJV;PRS;1;SG	V;SBJV;PST;1;SG	C
Gebeten	Gebete	N;DAT;PL	V;SBJV;PRS;1;SG	TGT_SLOT_ERROR
stärken	stärke	N;DAT;PL	V;SBJV;PRS;1;SG	C
Feinden	Feinde	N;DAT;PL	V;SBJV;PRS;1;SG	C
ausgereckte	ausgereckter	V;SBJV;PRS;1;SG	ADJ;GEN;SG	SRC_LEXICAL_ERROR
macht	machet	V;IND;PRS;2;PL	V;SBJV;PRS;2;PL	C
würdet	würde	V;SBJV;PRS;2;PL	V;SBJV;PRS;1;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
klagen	klage	N;DAT;PL	V;SBJV;PRS;1;SG	C
beider	beide	ADJ;GEN;SG	V;SBJV;PRS;1;SG	SRC_POS_ERROR;TGT_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
dürfest	dürfte	V;SBJV;PRS;2;SG	V;SBJV;PST;1;SG	C
blitzt	blitzen	V;IND;PRS;2;PL	N;DAT;PL	POS_PAIR_ERROR
scheute	scheue	V;SBJV;PST;1;SG	V;SBJV;PRS;1;SG	C
bedeckt	bedeckest	V;IND;PRS;2;PL	V;SBJV;PRS;2;SG	C
Maßen	Maß	N;DAT;PL	N;NOM;SG	C
legte	legest	V;SBJV;PST;1;SG	V;SBJV;PRS;2;SG	C
Reiche	Reich	V;SBJV;PRS;1;SG	N;NOM;SG	C
Sage	Saget	V;SBJV;PRS;1;SG	V;SBJV;PRS;2;PL	C
wälzt	wälzet	V;IND;PRS;2;PL	V;SBJV;PRS;2;PL	C
hätte	hättest	V;SBJV;PRS;1;SG	V;SBJV;PRS;2;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
forschet	forschte	V;SBJV;PRS;2;PL	V;SBJV;PST;1;SG	C
Weihe	Weihen	V;SBJV;PRS;1;SG	N;DAT;PL	C
hättest	hätte	V;SBJV;PRS;2;SG	V;SBJV;PRS;1;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
jemand	jemanden	N;NOM;SG	N;DAT;PL	SRC_SLOT_ERROR;TGT_SLOT_ERROR
