src word,tgt word,src slot,src predicted,tgt slot,tgt predicted,annotation 1,annotation 2
augljós,augljóst,1_18,V;IMP;2;SG,1_8,V.CVB,
augljós,augljósar,1_18,V;IMP;2;SG,1_17,V;IND;PRS;2;SG,

auka,aukist,1_9,V;IND;PRS;3;PL,1_11,V;IND;PRS;2;PL,
auka,aukið,1_9,V;IND;PRS;3;PL,1_12,V;IMP;2;PL,
auka,auki,1_9,V;IND;PRS;3;PL,1_16,V;SBJV;PRS;3;PL,
auka,auk,1_9,V;IND;PRS;3;PL,1_18,V;IMP;2;SG,
auka,aukast,1_9,V;IND;PRS;3;PL,1_19,?,
aukist,auka,1_11,V;IND;PRS;2;PL,1_9,V;IND;PRS;3;PL,
aukist,aukið,1_11,V;IND;PRS;2;PL,1_12,V;IMP;2;PL,
aukist,auki,1_11,V;IND;PRS;2;PL,1_16,V;SBJV;PRS;3;PL,
aukist,auk,1_11,V;IND;PRS;2;PL,1_18,V;IMP;2;SG,
aukist,aukast,1_11,V;IND;PRS;2;PL,1_19,?,
aukið,auka,1_12,V;IMP;2;PL,1_9,V;IND;PRS;3;PL,
aukið,aukist,1_12,V;IMP;2;PL,1_11,V;IND;PRS;2;PL,
aukið,auki,1_12,V;IMP;2;PL,1_16,V;SBJV;PRS;3;PL,
aukið,auk,1_12,V;IMP;2;PL,1_18,V;IMP;2;SG,
aukið,aukast,1_12,V;IMP;2;PL,1_19,?,
auki,auka,1_16,V;SBJV;PRS;3;PL,1_9,V;IND;PRS;3;PL,
auki,aukist,1_16,V;SBJV;PRS;3;PL,1_11,V;IND;PRS;2;PL,
auki,aukið,1_16,V;SBJV;PRS;3;PL,1_12,V;IMP;2;PL,
auki,auk,1_16,V;SBJV;PRS;3;PL,1_18,V;IMP;2;SG,
auki,aukast,1_16,V;SBJV;PRS;3;PL,1_19,?,
auk,auka,1_18,V;IMP;2;SG,1_9,V;IND;PRS;3;PL,
auk,aukist,1_18,V;IMP;2;SG,1_11,V;IND;PRS;2;PL,
auk,aukið,1_18,V;IMP;2;SG,1_12,V;IMP;2;PL,
auk,auki,1_18,V;IMP;2;SG,1_16,V;SBJV;PRS;3;PL,
auk,aukast,1_18,V;IMP;2;SG,1_19,?,
aukast,auka,1_19,?,1_9,V;IND;PRS;3;PL,
aukast,aukist,1_19,?,1_11,V;IND;PRS;2;PL,
aukast,aukið,1_19,?,1_12,V;IMP;2;PL,
aukast,auki,1_19,?,1_16,V;SBJV;PRS;3;PL,
aukast,auk,1_19,?,1_18,V;IMP;2;SG,

ausa,ausið,1_9,V;IND;PRS;3;PL,1_12,V;IMP;2;PL,
ausið,ausa,1_12,V;IMP;2;PL,1_9,V;IND;PRS;3;PL,

auðgum,auðgi,1_13,V;SBJV;PRS;1;PL,1_16,V;SBJV;PRS;3;PL,
auðgum,auðgast,1_13,V;SBJV;PRS;1;PL,1_19,?,
auðgi,auðgum,1_16,V;SBJV;PRS;3;PL,1_13,V;SBJV;PRS;1;PL,
auðgi,auðgast,1_16,V;SBJV;PRS;3;PL,1_19,?,
auðgast,auðgum,1_19,?,1_13,V;SBJV;PRS;1;PL,
auðgast,auðgi,1_19,?,1_16,V;SBJV;PRS;3;PL,

auðmýkja,auðmýkir,1_2,?,1_4,V;SBJV;PRS;2;SG,
auðmýkja,auðmýkt,1_2,?,1_8,V.CVB,
auðmýkja,auðmýkið,1_2,?,1_12,V;IMP;2;PL,
auðmýkir,auðmýkja,1_4,V;SBJV;PRS;2;SG,1_2,?,
auðmýkir,auðmýkt,1_4,V;SBJV;PRS;2;SG,1_8,V.CVB,
auðmýkir,auðmýkið,1_4,V;SBJV;PRS;2;SG,1_12,V;IMP;2;PL,
auðmýkt,auðmýkja,1_8,V.CVB,1_2,?,
auðmýkt,auðmýkir,1_8,V.CVB,1_4,V;SBJV;PRS;2;SG,
auðmýkt,auðmýkið,1_8,V.CVB,1_12,V;IMP;2;PL,
auðmýkið,auðmýkja,1_12,V;IMP;2;PL,1_2,?,
auðmýkið,auðmýkir,1_12,V;IMP;2;PL,1_4,V;SBJV;PRS;2;SG,
auðmýkið,auðmýkt,1_12,V;IMP;2;PL,1_8,V.CVB,

auðsýnir,auðsýnt,1_4,V;SBJV;PRS;2;SG,1_8,V.CVB,
auðsýnir,auðsýna,1_4,V;SBJV;PRS;2;SG,1_9,V;IND;PRS;3;PL,
auðsýnir,auðsýnið,1_4,V;SBJV;PRS;2;SG,1_12,V;IMP;2;PL,
auðsýnt,auðsýnir,1_8,V.CVB,1_4,V;SBJV;PRS;2;SG,
auðsýnt,auðsýna,1_8,V.CVB,1_9,V;IND;PRS;3;PL,
auðsýnt,auðsýnið,1_8,V.CVB,1_12,V;IMP;2;PL,
auðsýna,auðsýnir,1_9,V;IND;PRS;3;PL,1_4,V;SBJV;PRS;2;SG,
auðsýna,auðsýnt,1_9,V;IND;PRS;3;PL,1_8,V.CVB,
auðsýna,auðsýnið,1_9,V;IND;PRS;3;PL,1_12,V;IMP;2;PL,
auðsýnið,auðsýnir,1_12,V;IMP;2;PL,1_4,V;SBJV;PRS;2;SG,
auðsýnið,auðsýnt,1_12,V;IMP;2;PL,1_8,V.CVB,
auðsýnið,auðsýna,1_12,V;IMP;2;PL,1_9,V;IND;PRS;3;PL,

bandaði,bandi,1_3,V;SBJV;PST;3;SG,1_16,V;SBJV;PRS;3;PL,
bandaði,band,1_3,V;SBJV;PST;3;SG,1_18,V;IMP;2;SG,
bandi,bandaði,1_16,V;SBJV;PRS;3;PL,1_3,V;SBJV;PST;3;SG,
bandi,band,1_16,V;SBJV;PRS;3;PL,1_18,V;IMP;2;SG,
band,bandaði,1_18,V;IMP;2;SG,1_3,V;SBJV;PST;3;SG,
band,bandi,1_18,V;IMP;2;SG,1_16,V;SBJV;PRS;3;PL,

bandingja,bandinginn,1_2,?,1_14,?,
bandingja,bandingi,1_2,?,1_16,V;SBJV;PRS;3;PL,
bandinginn,bandingja,1_14,?,1_2,?,
bandinginn,bandingi,1_14,?,1_16,V;SBJV;PRS;3;PL,
bandingi,bandingja,1_16,V;SBJV;PRS;3;PL,1_2,?,
bandingi,bandinginn,1_16,V;SBJV;PRS;3;PL,1_14,?,

batt,bata,1_8,V.CVB,1_9,V;IND;PRS;3;PL,
bata,batt,1_9,V;IND;PRS;3;PL,1_8,V.CVB,

beinir,beinin,1_4,V;SBJV;PRS;2;SG,1_7,?,PARADIGM_ERROR
beinir,beint,1_4,V;SBJV;PRS;2;SG,1_8,V.CVB,
beinir,beina,1_4,V;SBJV;PRS;2;SG,1_9,V;IND;PRS;3;PL,
beinir,beinist,1_4,V;SBJV;PRS;2;SG,1_11,V;IND;PRS;2;PL,
beinir,beinum,1_4,V;SBJV;PRS;2;SG,1_13,V;SBJV;PRS;1;PL,
beinir,beinar,1_4,V;SBJV;PRS;2;SG,1_17,V;IND;PRS;2;SG,
beinir,bein,1_4,V;SBJV;PRS;2;SG,1_18,V;IMP;2;SG,PARADIGM_ERROR
beinin,beinir,1_7,?,1_4,V;SBJV;PRS;2;SG,PARADIGM_ERROR
beinin,beint,1_7,?,1_8,V.CVB,
beinin,beina,1_7,?,1_9,V;IND;PRS;3;PL,
beinin,beinist,1_7,?,1_11,V;IND;PRS;2;PL,
beinin,beinum,1_7,?,1_13,V;SBJV;PRS;1;PL,
beinin,beinar,1_7,?,1_17,V;IND;PRS;2;SG,PARADIGM_ERROR
beinin,bein,1_7,?,1_18,V;IMP;2;SG,
beint,beinir,1_8,V.CVB,1_4,V;SBJV;PRS;2;SG,
beint,beinin,1_8,V.CVB,1_7,?,
beint,beina,1_8,V.CVB,1_9,V;IND;PRS;3;PL,
beint,beinist,1_8,V.CVB,1_11,V;IND;PRS;2;PL,
beint,beinum,1_8,V.CVB,1_13,V;SBJV;PRS;1;PL,
beint,beinar,1_8,V.CVB,1_17,V;IND;PRS;2;SG,
beint,bein,1_8,V.CVB,1_18,V;IMP;2;SG,
beina,beinir,1_9,V;IND;PRS;3;PL,1_4,V;SBJV;PRS;2;SG,
beina,beinin,1_9,V;IND;PRS;3;PL,1_7,?,
beina,beint,1_9,V;IND;PRS;3;PL,1_8,V.CVB,
beina,beinist,1_9,V;IND;PRS;3;PL,1_11,V;IND;PRS;2;PL,
beina,beinum,1_9,V;IND;PRS;3;PL,1_13,V;SBJV;PRS;1;PL,
beina,beinar,1_9,V;IND;PRS;3;PL,1_17,V;IND;PRS;2;SG,
beina,bein,1_9,V;IND;PRS;3;PL,1_18,V;IMP;2;SG,
beinist,beinir,1_11,V;IND;PRS;2;PL,1_4,V;SBJV;PRS;2;SG,
beinist,beinin,1_11,V;IND;PRS;2;PL,1_7,?,
beinist,beint,1_11,V;IND;PRS;2;PL,1_8,V.CVB,
beinist,beina,1_11,V;IND;PRS;2;PL,1_9,V;IND;PRS;3;PL,
beinist,beinum,1_11,V;IND;PRS;2;PL,1_13,V;SBJV;PRS;1;PL,
beinist,beinar,1_11,V;IND;PRS;2;PL,1_17,V;IND;PRS;2;SG,
beinist,bein,1_11,V;IND;PRS;2;PL,1_18,V;IMP;2;SG,
beinum,beinir,1_13,V;SBJV;PRS;1;PL,1_4,V;SBJV;PRS;2;SG,
beinum,beinin,1_13,V;SBJV;PRS;1;PL,1_7,?,
beinum,beint,1_13,V;SBJV;PRS;1;PL,1_8,V.CVB,
beinum,beina,1_13,V;SBJV;PRS;1;PL,1_9,V;IND;PRS;3;PL,
beinum,beinist,1_13,V;SBJV;PRS;1;PL,1_11,V;IND;PRS;2;PL,
beinum,beinar,1_13,V;SBJV;PRS;1;PL,1_17,V;IND;PRS;2;SG,
beinum,bein,1_13,V;SBJV;PRS;1;PL,1_18,V;IMP;2;SG,
beinar,beinir,1_17,V;IND;PRS;2;SG,1_4,V;SBJV;PRS;2;SG,
beinar,beinin,1_17,V;IND;PRS;2;SG,1_7,?,PARADIGM_ERROR
beinar,beint,1_17,V;IND;PRS;2;SG,1_8,V.CVB,
beinar,beina,1_17,V;IND;PRS;2;SG,1_9,V;IND;PRS;3;PL,
beinar,beinist,1_17,V;IND;PRS;2;SG,1_11,V;IND;PRS;2;PL,
beinar,beinum,1_17,V;IND;PRS;2;SG,1_13,V;SBJV;PRS;1;PL,
beinar,bein,1_17,V;IND;PRS;2;SG,1_18,V;IMP;2;SG,PARADIGM_ERROR
bein,beinir,1_18,V;IMP;2;SG,1_4,V;SBJV;PRS;2;SG,PARADIGM_ERROR
bein,beinin,1_18,V;IMP;2;SG,1_7,?,
bein,beint,1_18,V;IMP;2;SG,1_8,V.CVB,
bein,beina,1_18,V;IMP;2;SG,1_9,V;IND;PRS;3;PL,
bein,beinist,1_18,V;IMP;2;SG,1_11,V;IND;PRS;2;PL,
bein,beinum,1_18,V;IMP;2;SG,1_13,V;SBJV;PRS;1;PL,
bein,beinar,1_18,V;IMP;2;SG,1_17,V;IND;PRS;2;SG,PARADIGM_ERROR

beittu,beitt,1_5,V;SBJV;PST;3;PL,1_8,V.CVB,
beittu,beita,1_5,V;SBJV;PST;3;PL,1_9,V;IND;PRS;3;PL,
beittu,beit,1_5,V;SBJV;PST;3;PL,1_18,V;IMP;2;SG,
beitt,beittu,1_8,V.CVB,1_5,V;SBJV;PST;3;PL,
beitt,beita,1_8,V.CVB,1_9,V;IND;PRS;3;PL,
beitt,beit,1_8,V.CVB,1_18,V;IMP;2;SG,
beita,beittu,1_9,V;IND;PRS;3;PL,1_5,V;SBJV;PST;3;PL,
beita,beitt,1_9,V;IND;PRS;3;PL,1_8,V.CVB,
beita,beit,1_9,V;IND;PRS;3;PL,1_18,V;IMP;2;SG,
beit,beittu,1_18,V;IMP;2;SG,1_5,V;SBJV;PST;3;PL,
beit,beitt,1_18,V;IMP;2;SG,1_8,V.CVB,
beit,beita,1_18,V;IMP;2;SG,1_9,V;IND;PRS;3;PL,

beittum,beitti,1_13,V;SBJV;PRS;1;PL,1_16,V;SBJV;PRS;3;PL,
beitti,beittum,1_16,V;SBJV;PRS;3;PL,1_13,V;SBJV;PRS;1;PL,

beið,beiðast,1_18,V;IMP;2;SG,1_19,?,
beiðast,beið,1_19,?,1_18,V;IMP;2;SG,

berja,bert,1_2,?,1_8,V.CVB,
berja,bera,1_2,?,1_9,V;IND;PRS;3;PL,
berja,berið,1_2,?,1_12,V;IMP;2;PL,
berja,berum,1_2,?,1_13,V;SBJV;PRS;1;PL,
berja,berst,1_2,?,1_15,?,
berja,beri,1_2,?,1_16,V;SBJV;PRS;3;PL,
berja,ber,1_2,?,1_18,V;IMP;2;SG,
berja,berast,1_2,?,1_19,?,
bert,berja,1_8,V.CVB,1_2,?,
bert,bera,1_8,V.CVB,1_9,V;IND;PRS;3;PL,
bert,berið,1_8,V.CVB,1_12,V;IMP;2;PL,
bert,berum,1_8,V.CVB,1_13,V;SBJV;PRS;1;PL,
bert,berst,1_8,V.CVB,1_15,?,
bert,beri,1_8,V.CVB,1_16,V;SBJV;PRS;3;PL,
bert,ber,1_8,V.CVB,1_18,V;IMP;2;SG,
bert,berast,1_8,V.CVB,1_19,?,
bera,berja,1_9,V;IND;PRS;3;PL,1_2,?,
bera,bert,1_9,V;IND;PRS;3;PL,1_8,V.CVB,
bera,berið,1_9,V;IND;PRS;3;PL,1_12,V;IMP;2;PL,
bera,berum,1_9,V;IND;PRS;3;PL,1_13,V;SBJV;PRS;1;PL,
bera,berst,1_9,V;IND;PRS;3;PL,1_15,?,
bera,beri,1_9,V;IND;PRS;3;PL,1_16,V;SBJV;PRS;3;PL,
bera,ber,1_9,V;IND;PRS;3;PL,1_18,V;IMP;2;SG,
bera,berast,1_9,V;IND;PRS;3;PL,1_19,?,
berið,berja,1_12,V;IMP;2;PL,1_2,?,
berið,bert,1_12,V;IMP;2;PL,1_8,V.CVB,
berið,bera,1_12,V;IMP;2;PL,1_9,V;IND;PRS;3;PL,
berið,berum,1_12,V;IMP;2;PL,1_13,V;SBJV;PRS;1;PL,
berið,berst,1_12,V;IMP;2;PL,1_15,?,
berið,beri,1_12,V;IMP;2;PL,1_16,V;SBJV;PRS;3;PL,
berið,ber,1_12,V;IMP;2;PL,1_18,V;IMP;2;SG,
berið,berast,1_12,V;IMP;2;PL,1_19,?,
berum,berja,1_13,V;SBJV;PRS;1;PL,1_2,?,
berum,bert,1_13,V;SBJV;PRS;1;PL,1_8,V.CVB,
berum,bera,1_13,V;SBJV;PRS;1;PL,1_9,V;IND;PRS;3;PL,
berum,berið,1_13,V;SBJV;PRS;1;PL,1_12,V;IMP;2;PL,
berum,berst,1_13,V;SBJV;PRS;1;PL,1_15,?,
berum,beri,1_13,V;SBJV;PRS;1;PL,1_16,V;SBJV;PRS;3;PL,
berum,ber,1_13,V;SBJV;PRS;1;PL,1_18,V;IMP;2;SG,
berum,berast,1_13,V;SBJV;PRS;1;PL,1_19,?,
berst,berja,1_15,?,1_2,?,
berst,bert,1_15,?,1_8,V.CVB,
berst,bera,1_15,?,1_9,V;IND;PRS;3;PL,
berst,berið,1_15,?,1_12,V;IMP;2;PL,
berst,berum,1_15,?,1_13,V;SBJV;PRS;1;PL,
berst,beri,1_15,?,1_16,V;SBJV;PRS;3;PL,
berst,ber,1_15,?,1_18,V;IMP;2;SG,
berst,berast,1_15,?,1_19,?,
beri,berja,1_16,V;SBJV;PRS;3;PL,1_2,?,
beri,bert,1_16,V;SBJV;PRS;3;PL,1_8,V.CVB,
beri,bera,1_16,V;SBJV;PRS;3;PL,1_9,V;IND;PRS;3;PL,
beri,berið,1_16,V;SBJV;PRS;3;PL,1_12,V;IMP;2;PL,
beri,berum,1_16,V;SBJV;PRS;3;PL,1_13,V;SBJV;PRS;1;PL,
beri,berst,1_16,V;SBJV;PRS;3;PL,1_15,?,
beri,ber,1_16,V;SBJV;PRS;3;PL,1_18,V;IMP;2;SG,
beri,berast,1_16,V;SBJV;PRS;3;PL,1_19,?,
ber,berja,1_18,V;IMP;2;SG,1_2,?,
ber,bert,1_18,V;IMP;2;SG,1_8,V.CVB,
ber,bera,1_18,V;IMP;2;SG,1_9,V;IND;PRS;3;PL,
ber,berið,1_18,V;IMP;2;SG,1_12,V;IMP;2;PL,
ber,berum,1_18,V;IMP;2;SG,1_13,V;SBJV;PRS;1;PL,
ber,berst,1_18,V;IMP;2;SG,1_15,?,
ber,beri,1_18,V;IMP;2;SG,1_16,V;SBJV;PRS;3;PL,
ber,berast,1_18,V;IMP;2;SG,1_19,?,
berast,berja,1_19,?,1_2,?,
berast,bert,1_19,?,1_8,V.CVB,
berast,bera,1_19,?,1_9,V;IND;PRS;3;PL,
berast,berið,1_19,?,1_12,V;IMP;2;PL,
berast,berum,1_19,?,1_13,V;SBJV;PRS;1;PL,
berast,berst,1_19,?,1_15,?,
berast,beri,1_19,?,1_16,V;SBJV;PRS;3;PL,
berast,ber,1_19,?,1_18,V;IMP;2;SG,

betra,betri,1_9,V;IND;PRS;3;PL,1_16,V;SBJV;PRS;3;PL,
betri,betra,1_16,V;SBJV;PRS;3;PL,1_9,V;IND;PRS;3;PL,

beygja,beygt,1_2,?,1_8,V.CVB,
beygja,beygi,1_2,?,1_16,V;SBJV;PRS;3;PL,
beygja,beyg,1_2,?,1_18,V;IMP;2;SG,
beygt,beygja,1_8,V.CVB,1_2,?,
beygt,beygi,1_8,V.CVB,1_16,V;SBJV;PRS;3;PL,
beygt,beyg,1_8,V.CVB,1_18,V;IMP;2;SG,
beygi,beygja,1_16,V;SBJV;PRS;3;PL,1_2,?,
beygi,beygt,1_16,V;SBJV;PRS;3;PL,1_8,V.CVB,
beygi,beyg,1_16,V;SBJV;PRS;3;PL,1_18,V;IMP;2;SG,
beyg,beygja,1_18,V;IMP;2;SG,1_2,?,
beyg,beygt,1_18,V;IMP;2;SG,1_8,V.CVB,
beyg,beygi,1_18,V;IMP;2;SG,1_16,V;SBJV;PRS;3;PL,

bilt,bili,1_8,V.CVB,1_16,V;SBJV;PRS;3;PL,
bilt,bil,1_8,V.CVB,1_18,V;IMP;2;SG,
bili,bilt,1_16,V;SBJV;PRS;3;PL,1_8,V.CVB,
bili,bil,1_16,V;SBJV;PRS;3;PL,1_18,V;IMP;2;SG,
bil,bilt,1_18,V;IMP;2;SG,1_8,V.CVB,
bil,bili,1_18,V;IMP;2;SG,1_16,V;SBJV;PRS;3;PL,

birtir,birtur,1_4,V;SBJV;PRS;2;SG,1_6,?,
birtir,birta,1_4,V;SBJV;PRS;2;SG,1_9,V;IND;PRS;3;PL,
birtir,birtu,1_4,V;SBJV;PRS;2;SG,1_10,?,
birtir,birtist,1_4,V;SBJV;PRS;2;SG,1_11,V;IND;PRS;2;PL,
birtir,birtum,1_4,V;SBJV;PRS;2;SG,1_13,V;SBJV;PRS;1;PL,
birtir,birti,1_4,V;SBJV;PRS;2;SG,1_16,V;SBJV;PRS;3;PL,
birtir,birt,1_4,V;SBJV;PRS;2;SG,1_18,V;IMP;2;SG,
birtir,birtast,1_4,V;SBJV;PRS;2;SG,1_19,?,
birtur,birtir,1_6,?,1_4,V;SBJV;PRS;2;SG,
birtur,birta,1_6,?,1_9,V;IND;PRS;3;PL,
birtur,birtu,1_6,?,1_10,?,
birtur,birtist,1_6,?,1_11,V;IND;PRS;2;PL,
birtur,birtum,1_6,?,1_13,V;SBJV;PRS;1;PL,
birtur,birti,1_6,?,1_16,V;SBJV;PRS;3;PL,
birtur,birt,1_6,?,1_18,V;IMP;2;SG,
birtur,birtast,1_6,?,1_19,?,
birta,birtir,1_9,V;IND;PRS;3;PL,1_4,V;SBJV;PRS;2;SG,
birta,birtur,1_9,V;IND;PRS;3;PL,1_6,?,
birta,birtu,1_9,V;IND;PRS;3;PL,1_10,?,
